AccelX:9.52,AccelY:0.09,AccelZ:3.54, GyroX:-0.73,GyroY:1.45,GyroZ:-0.41
AccelX:9.86,AccelY:-0.42,AccelZ:2.71, GyroX:-0.60,GyroY:-0.44,GyroZ:0.14
AccelX:9.79,AccelY:-0.11,AccelZ:3.12, GyroX:-0.65,GyroY:-0.04,GyroZ:-0.03
AccelX:9.93,AccelY:-0.15,AccelZ:2.91, GyroX:-0.65,GyroY:-0.02,GyroZ:-0.03
AccelX:9.95,AccelY:-0.02,AccelZ:2.89, GyroX:-0.62,GyroY:0.01,GyroZ:-0.04
AccelX:9.84,AccelY:-0.14,AccelZ:2.63, GyroX:-0.66,GyroY:0.46,GyroZ:-0.11
AccelX:9.48,AccelY:0.02,AccelZ:3.95, GyroX:-0.68,GyroY:0.36,GyroZ:-0.05
AccelX:9.87,AccelY:-0.10,AccelZ:3.18, GyroX:-0.62,GyroY:-0.12,GyroZ:0.03
AccelX:10.07,AccelY:-0.13,AccelZ:2.87, GyroX:-0.58,GyroY:-0.18,GyroZ:-0.05
AccelX:9.96,AccelY:-0.35,AccelZ:2.55, GyroX:-0.65,GyroY:0.30,GyroZ:-0.12
AccelX:9.58,AccelY:0.28,AccelZ:4.36, GyroX:-0.76,GyroY:0.85,GyroZ:-0.19
AccelX:9.82,AccelY:0.19,AccelZ:3.57, GyroX:-0.65,GyroY:0.37,GyroZ:-0.30
AccelX:9.30,AccelY:0.39,AccelZ:5.15, GyroX:-0.62,GyroY:0.39,GyroZ:-0.05
AccelX:8.69,AccelY:0.35,AccelZ:5.90, GyroX:-0.66,GyroY:0.53,GyroZ:-0.09
AccelX:8.77,AccelY:0.23,AccelZ:5.60, GyroX:-0.62,GyroY:-0.01,GyroZ:-0.02
AccelX:8.71,AccelY:0.27,AccelZ:5.57, GyroX:-0.65,GyroY:0.08,GyroZ:-0.02
AccelX:9.07,AccelY:0.36,AccelZ:5.41, GyroX:-0.64,GyroY:-0.01,GyroZ:-0.02
AccelX:8.58,AccelY:0.53,AccelZ:5.88, GyroX:-0.64,GyroY:0.10,GyroZ:-0.03
AccelX:8.63,AccelY:0.54,AccelZ:5.75, GyroX:-0.62,GyroY:0.40,GyroZ:-0.08
AccelX:8.27,AccelY:0.58,AccelZ:6.11, GyroX:-0.61,GyroY:-0.03,GyroZ:-0.05
AccelX:8.43,AccelY:0.59,AccelZ:6.32, GyroX:-0.62,GyroY:-0.05,GyroZ:-0.02
AccelX:8.18,AccelY:0.75,AccelZ:7.04, GyroX:-0.60,GyroY:0.12,GyroZ:-0.02
AccelX:8.13,AccelY:0.74,AccelZ:6.35, GyroX:-0.62,GyroY:-0.08,GyroZ:-0.00
AccelX:8.37,AccelY:0.80,AccelZ:6.15, GyroX:-0.59,GyroY:-0.01,GyroZ:-0.25
AccelX:8.80,AccelY:1.13,AccelZ:6.17, GyroX:-0.63,GyroY:-1.00,GyroZ:0.05
AccelX:8.92,AccelY:0.71,AccelZ:5.57, GyroX:-0.62,GyroY:-0.95,GyroZ:-0.05
AccelX:9.75,AccelY:1.24,AccelZ:2.53, GyroX:-0.41,GyroY:-0.90,GyroZ:0.02
AccelX:9.86,AccelY:1.09,AccelZ:2.07, GyroX:-0.39,GyroY:-0.36,GyroZ:0.14
AccelX:10.33,AccelY:0.99,AccelZ:2.01, GyroX:-0.39,GyroY:0.08,GyroZ:0.09
AccelX:9.95,AccelY:0.67,AccelZ:1.73, GyroX:-0.72,GyroY:-0.04,GyroZ:0.02
AccelX:10.37,AccelY:0.56,AccelZ:1.79, GyroX:-0.71,GyroY:-0.01,GyroZ:-0.04
AccelX:9.98,AccelY:1.00,AccelZ:1.52, GyroX:-0.59,GyroY:-0.16,GyroZ:0.10
AccelX:10.14,AccelY:0.45,AccelZ:1.52, GyroX:-0.57,GyroY:-0.27,GyroZ:0.18
AccelX:10.45,AccelY:0.38,AccelZ:1.12, GyroX:-0.58,GyroY:-0.28,GyroZ:0.27
AccelX:10.09,AccelY:0.67,AccelZ:1.00, GyroX:-0.59,GyroY:-0.03,GyroZ:0.02
AccelX:9.55,AccelY:0.55,AccelZ:2.85, GyroX:-0.62,GyroY:0.25,GyroZ:-0.15
AccelX:9.55,AccelY:0.91,AccelZ:3.68, GyroX:-0.69,GyroY:0.16,GyroZ:-0.11
AccelX:9.59,AccelY:0.97,AccelZ:2.95, GyroX:-0.66,GyroY:-0.17,GyroZ:-0.06
AccelX:10.21,AccelY:0.46,AccelZ:2.44, GyroX:-0.62,GyroY:0.15,GyroZ:0.01
AccelX:10.30,AccelY:0.52,AccelZ:2.47, GyroX:-0.86,GyroY:0.28,GyroZ:-0.04
AccelX:10.04,AccelY:0.61,AccelZ:2.73, GyroX:-0.75,GyroY:-0.13,GyroZ:-0.05
AccelX:10.01,AccelY:0.66,AccelZ:2.83, GyroX:-0.53,GyroY:0.05,GyroZ:-0.16
AccelX:10.00,AccelY:0.50,AccelZ:2.36, GyroX:-0.76,GyroY:-0.04,GyroZ:-0.04
AccelX:9.50,AccelY:1.10,AccelZ:3.75, GyroX:-0.60,GyroY:-0.03,GyroZ:0.01
AccelX:9.94,AccelY:0.71,AccelZ:2.68, GyroX:-0.65,GyroY:-0.13,GyroZ:0.02
AccelX:10.05,AccelY:0.62,AccelZ:2.37, GyroX:-0.60,GyroY:-0.16,GyroZ:-0.00
AccelX:10.08,AccelY:0.70,AccelZ:1.97, GyroX:-0.70,GyroY:-0.36,GyroZ:0.04
AccelX:10.11,AccelY:0.64,AccelZ:2.12, GyroX:-0.64,GyroY:0.01,GyroZ:0.02
AccelX:10.19,AccelY:-0.23,AccelZ:1.81, GyroX:-0.62,GyroY:-0.03,GyroZ:0.10
AccelX:10.24,AccelY:-0.04,AccelZ:1.40, GyroX:-0.60,GyroY:-0.04,GyroZ:-0.19
AccelX:10.18,AccelY:0.09,AccelZ:1.35, GyroX:-0.65,GyroY:0.01,GyroZ:-0.19
AccelX:10.32,AccelY:0.63,AccelZ:1.21, GyroX:-0.94,GyroY:-0.31,GyroZ:0.11
AccelX:10.00,AccelY:0.11,AccelZ:0.63, GyroX:-0.61,GyroY:0.18,GyroZ:0.04
AccelX:10.07,AccelY:0.17,AccelZ:1.62, GyroX:-0.69,GyroY:-0.18,GyroZ:-0.03
AccelX:10.18,AccelY:0.14,AccelZ:0.90, GyroX:-0.57,GyroY:0.03,GyroZ:-0.02
AccelX:10.30,AccelY:0.02,AccelZ:0.55, GyroX:-0.59,GyroY:-0.09,GyroZ:-0.08
AccelX:10.02,AccelY:-0.29,AccelZ:2.63, GyroX:-0.55,GyroY:0.09,GyroZ:-0.03
AccelX:9.70,AccelY:-0.00,AccelZ:1.23, GyroX:-0.67,GyroY:-0.18,GyroZ:-0.00
AccelX:9.99,AccelY:-0.95,AccelZ:1.00, GyroX:-0.57,GyroY:-0.63,GyroZ:0.24
AccelX:10.21,AccelY:0.09,AccelZ:3.33, GyroX:-0.73,GyroY:0.20,GyroZ:-0.19
AccelX:9.49,AccelY:0.43,AccelZ:3.12, GyroX:-0.61,GyroY:0.17,GyroZ:-0.19
AccelX:9.44,AccelY:0.06,AccelZ:3.36, GyroX:-0.50,GyroY:-0.01,GyroZ:-0.18
AccelX:10.15,AccelY:-0.40,AccelZ:2.52, GyroX:-0.55,GyroY:0.00,GyroZ:-0.02
AccelX:9.88,AccelY:-0.27,AccelZ:2.37, GyroX:-0.56,GyroY:-0.37,GyroZ:0.07
AccelX:10.11,AccelY:-0.12,AccelZ:2.10, GyroX:-0.60,GyroY:-0.01,GyroZ:-0.03
AccelX:10.04,AccelY:-0.18,AccelZ:2.03, GyroX:-0.61,GyroY:0.04,GyroZ:-0.03
AccelX:9.67,AccelY:-0.14,AccelZ:3.69, GyroX:-0.67,GyroY:0.54,GyroZ:-0.10
AccelX:9.90,AccelY:-0.09,AccelZ:2.33, GyroX:-0.62,GyroY:-0.06,GyroZ:0.03
AccelX:10.12,AccelY:-0.34,AccelZ:2.54, GyroX:-0.69,GyroY:0.01,GyroZ:-0.02
AccelX:10.15,AccelY:-0.17,AccelZ:1.90, GyroX:-0.63,GyroY:-0.02,GyroZ:-0.04
AccelX:10.32,AccelY:-0.55,AccelZ:1.55, GyroX:-0.51,GyroY:-0.06,GyroZ:-0.01
AccelX:10.11,AccelY:-0.53,AccelZ:1.63, GyroX:-0.52,GyroY:-0.02,GyroZ:-0.09
AccelX:10.26,AccelY:0.03,AccelZ:1.62, GyroX:-0.56,GyroY:-0.20,GyroZ:0.03
AccelX:10.19,AccelY:0.12,AccelZ:1.36, GyroX:-0.61,GyroY:-0.31,GyroZ:0.00
AccelX:9.88,AccelY:-0.06,AccelZ:1.02, GyroX:-0.84,GyroY:-0.29,GyroZ:-0.05
AccelX:9.93,AccelY:-0.26,AccelZ:1.67, GyroX:-0.49,GyroY:-0.72,GyroZ:-0.08
AccelX:10.13,AccelY:0.92,AccelZ:0.09, GyroX:-0.39,GyroY:-0.43,GyroZ:-0.15
AccelX:10.04,AccelY:0.18,AccelZ:-0.09, GyroX:-0.50,GyroY:-0.07,GyroZ:-0.05
AccelX:10.39,AccelY:0.25,AccelZ:-0.09, GyroX:-0.60,GyroY:-0.05,GyroZ:0.01
AccelX:10.30,AccelY:0.22,AccelZ:-0.25, GyroX:-0.61,GyroY:-0.01,GyroZ:0.02
AccelX:10.10,AccelY:0.11,AccelZ:-0.42, GyroX:-0.60,GyroY:0.00,GyroZ:0.00
AccelX:10.01,AccelY:1.04,AccelZ:0.43, GyroX:-0.56,GyroY:0.18,GyroZ:-0.15
AccelX:10.20,AccelY:0.10,AccelZ:1.54, GyroX:-0.60,GyroY:0.08,GyroZ:0.05
AccelX:9.79,AccelY:-0.03,AccelZ:1.85, GyroX:-0.68,GyroY:-0.09,GyroZ:0.18
AccelX:10.44,AccelY:-0.30,AccelZ:1.55, GyroX:-0.81,GyroY:-0.32,GyroZ:0.14
AccelX:10.29,AccelY:-0.24,AccelZ:1.37, GyroX:-0.81,GyroY:-0.16,GyroZ:0.11
AccelX:10.13,AccelY:-0.59,AccelZ:1.12, GyroX:-0.64,GyroY:-0.15,GyroZ:-0.00
AccelX:10.35,AccelY:-0.26,AccelZ:0.71, GyroX:-0.65,GyroY:-0.19,GyroZ:0.01
AccelX:10.15,AccelY:-0.15,AccelZ:2.25, GyroX:-0.50,GyroY:0.07,GyroZ:-0.00
AccelX:10.50,AccelY:-0.66,AccelZ:1.80, GyroX:-0.47,GyroY:0.92,GyroZ:0.21
AccelX:9.98,AccelY:-0.59,AccelZ:2.76, GyroX:-0.84,GyroY:0.36,GyroZ:0.22
AccelX:9.12,AccelY:0.15,AccelZ:3.68, GyroX:-0.64,GyroY:0.08,GyroZ:-0.33
AccelX:11.13,AccelY:0.51,AccelZ:2.06, GyroX:-0.64,GyroY:-0.24,GyroZ:-0.11
AccelX:10.16,AccelY:-0.14,AccelZ:2.36, GyroX:-0.56,GyroY:-0.07,GyroZ:0.07
AccelX:9.86,AccelY:-0.75,AccelZ:2.85, GyroX:-0.50,GyroY:0.04,GyroZ:0.09
AccelX:9.92,AccelY:0.16,AccelZ:2.44, GyroX:-0.61,GyroY:-0.09,GyroZ:-0.02
AccelX:9.62,AccelY:0.04,AccelZ:2.10, GyroX:-0.61,GyroY:-0.07,GyroZ:-0.02
AccelX:9.36,AccelY:0.48,AccelZ:0.82, GyroX:-0.74,GyroY:-0.46,GyroZ:-0.07
AccelX:9.94,AccelY:-0.17,AccelZ:0.68, GyroX:-0.38,GyroY:-1.32,GyroZ:0.16
