,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
845,10.48,-1.22,2.13,-0.79,0.2,-0.24,0.0
846,9.29,-0.3,1.99,-0.81,0.11,-0.07,0.0
847,10.47,0.49,2.19,-0.32,0.23,0.26,0.0
848,10.98,0.35,2.16,-0.46,0.19,0.24,0.0
849,9.27,-0.66,1.85,-0.58,0.18,0.0,0.0
850,10.05,-1.52,2.02,-0.79,-0.0,-0.2,0.0
851,10.98,-0.34,1.42,-1.01,-0.18,-0.01,0.0
852,9.15,-0.15,2.17,-0.81,-0.01,-0.09,0.0
853,10.99,-0.2,2.33,-0.32,0.08,0.2,0.0
854,10.9,-1.14,1.08,-0.29,0.02,-0.14,0.0
855,9.22,-0.97,2.22,-0.24,0.23,0.02,0.0
856,9.9,-0.99,2.72,-0.62,-0.0,-0.19,0.0
857,11.02,-0.63,1.02,-1.26,-0.11,-0.08,0.0
858,9.63,-0.46,2.77,-1.04,0.18,-0.11,0.0
859,10.7,0.05,2.89,-0.26,-0.04,0.16,0.0
860,11.06,-0.95,1.26,-0.32,-0.15,-0.08,0.0
861,9.1,-1.28,1.77,-0.31,0.19,0.05,0.0
862,10.71,-1.39,2.98,-0.7,0.04,-0.16,0.0
863,9.37,-0.23,2.32,-1.19,0.03,-0.1,0.0
864,10.74,0.12,3.0,-0.34,0.09,0.09,0.0
865,8.98,-0.98,2.15,-0.17,0.11,0.04,0.0
866,10.79,-0.38,2.76,-0.67,-0.08,-0.18,0.0
867,11.11,-0.39,1.14,-1.19,-0.12,-0.08,0.0
868,9.55,0.1,2.66,-0.97,0.27,-0.17,0.0
869,10.75,0.49,2.97,-0.33,0.15,0.19,0.0
870,11.3,-0.42,1.06,-0.38,-0.22,-0.04,0.0
871,9.55,-0.93,2.44,-0.49,0.18,0.1,0.0
872,9.72,-1.34,2.41,-0.72,0.1,-0.26,0.0
873,9.32,0.09,2.42,-0.89,0.07,-0.06,0.0
874,10.69,0.28,2.76,-0.33,0.11,0.24,0.0
875,9.18,-0.97,2.4,-0.36,0.12,0.06,0.0
876,10.44,-1.6,2.4,-0.74,0.03,-0.23,0.0
877,9.97,-0.1,1.11,-0.93,-0.08,-0.04,0.0
878,9.58,0.45,1.96,-0.8,-0.04,-0.07,0.0
879,11.42,0.38,2.24,-0.46,0.11,0.27,0.0
880,9.08,-0.74,2.43,-0.52,0.22,0.05,0.0
881,9.21,0.29,2.68,-0.79,0.06,-0.05,0.0
882,11.07,0.34,2.55,-0.37,-0.05,0.24,0.0
883,9.06,-0.75,2.2,-0.45,0.25,0.09,0.0
884,10.53,-1.71,2.82,-0.75,0.1,-0.2,0.0
885,10.63,-0.84,1.55,-0.92,-0.1,-0.1,0.0
886,9.1,-0.04,2.08,-0.78,0.1,-0.13,0.0
887,9.56,0.19,2.64,-0.19,0.03,0.1,0.0
888,10.43,0.7,2.69,-0.42,0.19,0.16,0.0
889,9.17,-0.55,2.35,-0.46,0.18,0.11,0.0
890,10.51,-1.32,2.92,-0.8,0.16,-0.24,0.0
891,9.37,0.06,2.03,-0.92,0.03,-0.06,0.0
892,10.59,0.18,2.66,-0.43,0.12,0.22,0.0
893,9.22,-0.5,2.41,-0.37,0.15,0.04,0.0
894,10.66,-1.41,2.61,-0.87,0.17,-0.27,0.0
895,9.56,0.04,2.51,-0.87,0.14,-0.05,0.0
896,11.09,0.65,2.72,-0.34,0.05,0.17,0.0
897,9.08,-0.79,2.1,-0.34,0.11,0.1,0.0
898,10.4,-1.31,2.56,-0.8,0.12,-0.28,0.0
899,9.43,-0.04,2.6,-0.89,-0.0,-0.08,0.0
900,10.65,0.07,2.62,-0.28,0.04,0.24,0.0
901,9.34,-1.07,2.01,-0.26,0.19,0.03,0.0
902,9.79,-1.75,2.36,-0.6,0.1,-0.21,0.0
903,10.65,-0.46,0.74,-1.31,-0.39,-0.1,0.0
904,10.36,0.68,1.76,-0.15,0.09,0.29,0.0
905,9.89,-0.79,1.57,-0.52,0.11,0.09,0.0
906,10.58,-1.7,2.26,-0.89,0.24,-0.33,0.0
907,10.94,-0.87,0.63,-1.12,-0.2,-0.1,0.0
908,9.55,-0.55,1.95,-0.73,-0.02,-0.11,0.0
909,10.61,0.31,1.92,-0.16,0.12,0.17,0.0
910,9.27,-0.71,1.97,-0.32,0.13,0.12,0.0
911,10.97,-1.14,2.01,-0.88,0.04,-0.29,0.0
912,9.33,-0.04,1.79,-0.91,0.12,-0.13,0.0
913,10.82,0.28,1.85,-0.29,0.15,0.14,0.0
914,11.31,-0.4,0.63,-0.43,-0.15,-0.09,0.0
915,9.25,-0.78,1.98,-0.57,0.19,0.08,0.0
916,10.93,-1.06,2.68,-0.79,-0.08,-0.26,0.0
917,10.88,-0.2,0.99,-0.94,-0.08,-0.07,0.0
918,9.64,0.11,2.1,-0.75,0.05,-0.09,0.0
919,11.06,0.34,2.47,-0.47,0.04,0.1,0.0
920,9.26,-0.65,1.77,-0.5,0.15,0.15,0.0
921,10.94,-1.68,2.29,-0.76,0.09,-0.24,0.0
922,9.5,-0.33,2.11,-0.88,0.08,-0.14,0.0
923,10.75,0.15,2.09,-0.25,0.11,0.1,0.0
924,11.57,-0.45,0.83,-0.41,-0.19,-0.08,0.0
925,9.43,-0.69,2.09,-0.39,0.13,0.1,0.0
926,10.27,-0.49,2.27,-0.84,0.04,-0.08,0.0
927,11.22,0.15,2.44,-0.34,0.01,0.19,0.0
928,11.31,-0.54,0.89,-0.38,-0.18,-0.12,0.0
929,9.37,-0.88,1.97,-0.36,0.07,0.05,0.0
930,11.07,-1.28,2.26,-0.79,-0.02,-0.27,0.0
931,10.0,-0.1,2.27,-0.93,0.12,-0.12,0.0
932,10.82,0.09,2.28,-0.21,0.07,0.14,0.0
933,11.18,-0.21,1.7,-0.4,-0.01,-0.03,0.0
934,9.64,-0.35,2.55,-0.55,0.14,0.06,0.0
935,9.32,-0.04,2.75,-0.8,0.1,-0.11,0.0
936,10.62,0.07,3.11,-0.31,0.03,0.23,0.0
937,11.42,-0.51,1.81,-0.59,-0.06,-0.06,0.0
938,9.47,-0.7,2.82,-0.58,0.13,0.06,0.0
939,9.81,-0.37,1.5,-0.81,0.02,0.02,0.0
940,10.65,0.02,2.96,-0.36,0.13,0.18,0.0
941,11.29,-0.63,2.03,-0.5,0.01,-0.02,0.0
942,9.37,-0.68,2.61,-0.54,0.14,0.02,0.0
943,10.62,-0.6,1.43,-0.67,0.05,-0.01,0.0
944,9.28,0.04,1.7,-0.7,0.16,0.0,0.0
945,11.01,0.11,2.61,-0.28,0.01,0.14,0.0
946,11.51,-0.28,1.27,-0.45,-0.18,0.1,0.0
947,8.91,-0.77,2.17,-0.54,0.17,0.03,0.0
948,10.38,-0.74,1.76,-0.93,-0.15,-0.02,0.0
949,9.26,-0.28,2.31,-0.79,0.04,-0.07,0.0
950,10.92,0.57,2.67,-0.17,0.19,0.26,0.0
951,8.8,-1.1,2.33,-0.37,0.19,0.06,0.0
952,10.41,-1.73,3.06,-0.74,0.14,-0.24,0.0
953,9.24,-0.21,2.3,-0.75,0.06,-0.07,0.0
954,10.69,-0.02,2.67,-0.25,0.11,0.13,0.0
955,9.23,-0.76,2.06,-0.44,0.27,-0.01,0.0
956,10.63,-1.04,2.29,-0.83,0.18,-0.27,0.0
957,9.18,0.11,2.08,-0.69,0.06,-0.11,0.0
958,10.75,0.28,2.42,-0.3,0.01,0.14,0.0
959,8.98,-1.09,2.39,-0.5,0.32,0.07,0.0
960,10.9,-1.05,2.35,-0.82,-0.09,-0.32,0.0
961,11.26,-0.56,1.58,-0.54,-0.02,-0.14,0.0
962,9.0,-0.02,2.14,-0.73,0.04,-0.08,0.0
963,10.54,0.0,2.46,-0.27,0.04,0.14,0.0
964,9.04,-0.72,2.06,-0.57,0.2,0.04,0.0
965,11.03,-1.31,2.71,-0.76,0.1,-0.21,0.0
966,11.16,-0.79,1.55,-0.82,-0.17,-0.02,0.0
967,9.24,-0.04,2.37,-0.51,0.08,-0.09,0.0
968,10.72,-0.05,2.36,-0.15,-0.01,0.16,0.0
969,9.33,-0.76,2.26,-0.69,0.3,0.03,0.0
970,10.71,-0.6,1.82,-0.75,-0.14,-0.05,0.0
971,9.4,-0.11,2.21,-0.71,0.07,-0.1,0.0
972,10.71,0.06,2.56,-0.34,-0.05,0.12,0.0
973,8.88,-0.75,2.46,-0.49,0.18,0.06,0.0
974,10.67,-0.95,2.72,-0.73,-0.04,-0.23,0.0
975,11.31,-0.41,1.45,-0.54,-0.09,-0.12,0.0
976,10.93,-0.73,1.65,-0.82,-0.21,-0.06,0.0
977,9.09,-0.23,2.45,-0.58,0.07,-0.04,0.0
978,10.48,0.49,2.78,-0.26,0.15,0.2,0.0
979,9.37,-0.94,2.41,-0.52,0.32,0.05,0.0
980,10.91,-0.86,1.8,-0.89,-0.25,-0.06,0.0
981,9.08,-0.23,2.52,-0.56,0.07,-0.06,0.0
982,10.5,0.08,2.87,-0.18,0.05,0.18,0.0
983,11.22,-0.37,1.56,-0.72,0.04,-0.07,0.0
984,9.05,-1.13,2.38,-0.65,0.21,0.03,0.0
985,10.21,-0.48,3.04,-0.78,-0.02,-0.28,0.0
986,11.26,-0.68,1.96,-0.64,-0.1,-0.2,0.0
987,9.23,-0.27,2.21,-0.77,-0.01,-0.12,0.0
988,10.28,0.05,3.28,-0.3,0.07,0.19,0.0
989,10.68,-0.23,2.73,-0.4,-0.19,0.13,0.0
990,9.3,-0.71,2.1,-0.62,0.24,0.02,0.0
991,10.38,-1.0,2.89,-0.79,0.13,-0.24,0.0
992,9.18,-0.05,2.5,-0.77,0.09,-0.09,0.0
993,10.53,-0.36,3.09,-0.28,0.03,0.22,0.0
994,10.82,-0.3,2.85,-0.36,-0.08,0.2,0.0
995,8.78,-0.83,2.3,-0.57,0.19,-0.0,0.0
996,10.69,-1.16,3.0,-0.78,-0.0,-0.25,0.0
997,10.94,-0.43,1.66,-0.85,-0.22,-0.06,0.0
998,9.21,0.06,2.41,-0.69,-0.02,-0.12,0.0
999,10.83,0.1,2.6,-0.26,0.01,0.12,0.0
1000,9.24,-0.89,2.13,-0.56,0.22,0.06,0.0
1001,10.47,-1.11,2.23,-0.73,0.09,-0.2,0.0
1002,10.86,-0.7,1.67,-0.87,-0.21,-0.1,0.0
1003,9.28,-0.32,2.33,-0.65,0.03,-0.12,0.0
1004,10.6,0.39,2.47,-0.17,0.11,0.17,0.0
1005,11.23,-0.73,1.25,-0.66,-0.1,-0.1,0.0
1006,9.25,-0.8,2.15,-0.56,0.12,0.06,0.0
1007,10.44,-0.99,2.66,-0.75,0.05,-0.2,0.0
1008,10.37,-0.75,1.55,-0.83,-0.06,-0.03,0.0
1009,9.3,-0.04,1.47,-0.75,0.03,-0.12,0.0
1010,10.12,0.5,3.01,-0.42,0.08,0.09,0.0
1011,10.99,0.44,2.12,-0.53,-0.16,-0.08,0.0
1012,11.31,-0.56,1.38,-0.72,0.04,0.02,0.0
1013,9.51,-0.84,2.0,-0.54,0.21,0.06,0.0
1014,10.55,-0.74,2.51,-0.74,0.0,-0.27,0.0
1015,11.71,-0.53,1.3,-0.55,-0.13,-0.19,0.0
1016,10.42,-0.77,1.56,-0.8,-0.12,-0.04,0.0
1017,9.35,-0.17,1.99,-0.58,0.03,-0.1,0.0
1018,10.48,-0.05,2.37,-0.16,0.05,0.18,0.0
1019,11.18,-0.51,1.07,-0.65,-0.03,-0.07,0.0
1020,9.08,-0.91,2.19,-0.54,0.16,0.03,0.0
1021,10.49,-0.65,2.79,-0.83,0.13,-0.25,0.0
1022,10.9,-0.33,1.73,-0.9,-0.13,-0.07,0.0
1023,9.28,0.19,2.81,-0.59,0.07,-0.12,0.0
1024,10.47,0.73,3.48,-0.39,-0.02,0.17,0.0
1025,10.62,-0.83,2.74,-0.79,0.03,-0.21,0.0
1026,10.7,-0.78,1.87,-1.09,-0.19,-0.12,0.0
1027,10.75,0.36,2.48,-0.29,0.05,0.21,0.0
1028,9.45,-0.51,2.36,-0.63,0.26,0.04,0.0
1029,10.65,-0.78,3.32,-0.81,0.02,-0.27,0.0
1030,9.19,-0.07,2.1,-0.68,0.01,-0.08,0.0
1031,10.78,0.38,2.23,-0.27,-0.06,0.2,0.0
1032,10.63,0.21,2.33,-0.6,-0.1,0.14,0.0
1033,8.99,-0.76,1.75,-0.52,0.25,0.04,0.0
1034,10.81,-1.01,2.14,-0.82,0.11,-0.27,0.0
1035,9.48,0.3,2.44,-0.78,0.1,-0.11,0.0
1036,10.65,0.09,2.23,-0.28,-0.05,0.24,0.0
1037,8.92,-0.75,1.88,-0.56,0.3,0.06,0.0
1038,11.25,-0.48,1.18,-1.13,-0.19,-0.09,0.0
1039,9.19,-0.62,2.22,-0.85,0.07,-0.05,0.0
1040,10.73,0.13,2.51,-0.39,0.0,0.2,0.0
1041,9.34,-0.94,1.3,-0.24,-0.03,-0.04,0.0
1042,10.51,-1.41,1.55,-0.94,0.19,-0.38,0.0
1043,10.72,-0.05,1.39,-1.14,-0.11,-0.01,0.0
1044,9.75,-0.32,2.25,-0.73,0.0,-0.02,0.0
1045,10.71,0.86,1.89,-0.13,-0.01,0.29,0.0
1046,9.61,-0.78,1.46,-0.46,0.05,0.0,0.0
1047,10.64,-1.45,1.33,-0.76,0.29,-0.33,0.0
1048,10.02,-0.38,1.67,-0.59,-0.03,-0.02,0.0
1049,10.34,0.82,1.81,-0.29,0.43,0.28,0.0
1050,9.06,-1.15,1.76,-0.48,0.09,-0.02,0.0
1051,10.62,-1.73,1.37,-0.83,0.23,-0.3,0.0
1052,10.65,-0.49,0.22,-0.89,-0.2,-0.1,0.0
1053,9.38,-0.54,1.77,-0.54,-0.03,-0.1,0.0
1054,10.25,0.48,1.63,0.01,0.23,0.14,0.0
1055,9.11,-0.62,1.77,-0.63,0.09,0.03,0.0
1056,9.88,-0.62,2.16,-0.96,0.05,-0.06,0.0
1057,10.51,0.13,1.88,-0.15,0.21,0.23,0.0
1058,9.16,-0.72,1.66,-0.5,0.11,-0.01,0.0
1059,10.09,-1.36,1.55,-0.77,0.26,-0.24,0.0
1060,10.9,-0.96,2.51,-0.72,0.2,-0.2,0.0
1061,10.74,-0.16,0.61,-1.04,-0.12,-0.04,0.0
1062,9.32,-0.71,2.06,-0.68,-0.01,-0.12,0.0
1063,10.99,0.19,1.93,-0.15,0.08,0.24,0.0
1064,10.05,-0.73,1.73,-0.7,0.26,-0.09,0.0
1065,9.93,-1.49,1.93,-0.79,0.07,-0.32,0.0
1066,11.26,0.36,1.3,-1.14,-0.26,-0.03,0.0
1067,10.83,1.13,2.07,-0.18,0.25,0.2,0.0
1068,9.16,-0.17,2.17,-0.6,0.27,-0.06,0.0
1069,10.83,0.15,1.06,-1.09,-0.11,-0.04,0.0
1070,8.99,-0.2,2.87,-0.83,0.19,-0.07,0.0
1071,10.68,0.28,2.62,-0.26,0.02,0.32,0.0
1072,9.12,-1.03,1.77,-0.52,0.13,0.07,0.0
1073,9.28,-1.32,2.01,-0.77,0.09,-0.29,0.0
1074,11.07,-0.11,0.66,-1.09,-0.15,-0.05,0.0
1075,10.0,0.13,2.09,-0.9,0.17,-0.16,0.0
1076,10.71,0.2,2.14,-0.24,0.01,0.24,0.0
1077,11.51,-0.66,0.92,-0.52,-0.04,-0.08,0.0
1078,9.98,-0.55,1.81,-0.44,0.2,-0.0,0.0
1079,10.47,-1.19,2.58,-0.81,0.07,-0.23,0.0
1080,10.9,-0.16,1.3,-1.03,-0.11,-0.06,0.0
1081,9.17,0.17,2.43,-0.8,0.01,-0.16,0.0
1082,10.58,-0.05,2.43,-0.22,0.05,0.25,0.0
1083,10.99,-1.25,2.02,-0.93,0.1,-0.22,0.0
1084,10.44,-0.25,2.33,-0.68,-0.15,-0.1,0.0
1085,11.0,0.62,2.02,-0.18,0.09,0.34,0.0
1086,9.98,-0.59,1.78,-0.38,0.38,0.12,0.0
1087,11.11,-0.19,1.05,-0.84,-0.15,-0.05,0.0
1088,9.08,-0.14,2.36,-0.67,0.06,-0.09,0.0
1089,11.07,-0.19,1.72,-0.19,0.01,0.15,0.0
1090,9.16,-1.01,1.75,-0.6,0.22,0.02,0.0
1091,10.07,-1.44,1.81,-0.87,0.08,-0.31,0.0
1092,10.28,-0.66,2.59,-0.89,-0.0,-0.06,0.0
1093,10.92,0.36,2.42,-0.24,0.19,0.22,0.0
1094,11.27,-0.74,1.54,-0.27,-0.11,-0.08,0.0
1095,10.12,-1.68,2.79,-0.91,-0.07,-0.19,0.0
1096,9.75,-0.23,3.4,-0.93,0.1,-0.09,0.0
1097,10.88,0.54,3.52,-0.33,0.15,0.09,0.0
1098,9.09,-0.05,3.47,-0.44,0.22,0.11,0.0
1099,10.37,-1.12,2.97,-0.89,0.06,-0.16,0.0
1100,10.81,0.53,3.19,-0.34,0.25,0.09,0.0
1101,9.84,-0.56,2.37,-0.14,-0.31,-0.04,0.0
1102,8.65,-0.08,3.42,-0.27,0.02,0.16,0.0
1103,9.7,-1.13,2.77,-0.92,-0.05,-0.12,0.0
1104,9.52,0.07,3.71,-0.83,-0.03,-0.02,0.0
1105,10.83,0.42,3.56,-0.05,0.24,0.16,0.0
1106,8.85,-0.51,2.98,-0.58,0.21,0.14,0.0
1107,9.29,-0.11,3.61,-0.62,0.14,-0.01,0.0
1108,10.47,0.09,3.5,-0.12,0.48,0.31,0.0
1109,10.3,0.08,2.84,-0.84,-0.12,-0.13,0.0
1110,9.24,-0.25,3.55,-0.58,0.12,-0.05,0.0
1111,10.21,0.87,3.37,0.04,0.47,0.36,0.0
1112,11.08,1.0,2.55,-0.09,0.48,0.31,0.0
1113,9.28,-1.09,3.03,-0.78,0.08,0.04,0.0
1114,8.97,-0.06,3.88,-0.47,0.04,-0.06,0.0
1115,10.57,0.98,4.11,-0.3,0.34,0.28,0.0
1116,9.05,-0.31,3.21,-0.37,0.06,0.09,0.0
1117,9.43,-1.04,3.4,-0.78,-0.02,-0.05,0.0
1118,9.56,-0.45,1.92,-0.88,-0.31,-0.02,0.0
1119,9.08,-0.37,2.92,-0.43,-0.2,0.09,0.0
1120,10.95,0.37,1.57,-0.44,-0.27,0.44,0.0
1121,9.29,-1.25,1.51,-0.43,0.11,0.0,0.0
1122,10.18,-2.07,2.51,-0.82,0.02,-0.37,0.0
1123,9.33,-0.44,2.08,-0.38,-0.04,-0.08,0.0
1124,10.66,0.21,1.57,-0.05,0.09,0.25,0.0
1125,9.25,-0.74,1.68,-0.27,-0.04,-0.03,0.0
1126,9.67,-0.85,0.54,-0.85,0.28,-0.34,0.0
1127,9.5,0.35,1.39,-0.92,-0.06,-0.06,0.0
1128,10.82,1.16,2.05,-0.26,0.13,0.27,0.0
1129,11.04,-0.61,0.46,-0.45,0.05,-0.08,0.0
1130,9.35,-0.43,1.9,-0.58,0.25,0.08,0.0
1131,10.82,-1.03,1.7,-1.08,0.15,-0.31,0.0
1132,9.23,-0.48,2.05,-1.02,-0.04,-0.02,0.0
1133,10.6,0.29,2.02,0.06,0.04,0.24,0.0
1134,9.31,-0.84,1.66,-0.49,0.29,0.03,0.0
1135,11.05,-1.03,2.36,-0.69,0.21,-0.32,0.0
1136,9.63,0.15,1.96,-0.79,0.05,-0.09,0.0
1137,10.85,0.46,1.92,-0.29,0.05,0.26,0.0
1138,9.36,-0.65,1.58,-0.54,0.15,0.07,0.0
1139,9.68,-0.45,2.3,-0.89,-0.06,-0.05,0.0
1140,10.58,0.65,2.23,-0.14,0.18,0.25,0.0
1141,9.3,-0.44,2.38,-0.36,0.18,0.07,0.0
1142,9.63,-1.49,2.49,-1.05,0.17,-0.29,0.0
1143,9.67,-0.17,2.94,-1.19,0.03,0.0,0.0
1144,10.34,-0.23,3.45,-0.42,0.23,0.29,0.0
1145,9.43,-0.85,2.53,-0.43,0.11,0.03,0.0
1146,9.48,-1.85,2.82,-0.68,0.19,-0.24,0.0
1147,10.89,-0.4,1.56,-0.93,-0.27,-0.11,0.0
1148,9.27,-0.51,3.02,-0.69,-0.02,-0.04,0.0
1149,11.23,0.03,2.82,-0.33,0.18,0.17,0.0
1150,9.42,-0.95,2.25,-0.46,0.06,-0.02,0.0
1151,10.09,-1.47,2.2,-0.82,0.02,-0.33,0.0
1152,10.58,0.35,1.46,-1.03,-0.13,-0.04,0.0
1153,9.7,-0.08,2.68,-0.78,-0.02,-0.07,0.0
1154,10.69,0.17,2.39,-0.24,0.16,0.17,0.0
1155,10.77,-0.63,1.61,-0.48,-0.02,-0.03,0.0
1156,9.29,-1.13,2.21,-0.58,0.11,0.04,0.0
1157,10.58,-1.61,2.57,-0.67,0.08,-0.32,0.0
1158,11.03,-0.28,1.88,-0.91,-0.24,-0.05,0.0
1159,9.92,-0.66,2.66,-0.6,0.0,-0.08,0.0
1160,9.38,-1.36,1.92,-0.58,0.15,0.05,0.0
1161,9.99,-1.99,2.45,-0.82,0.17,-0.26,0.0
1162,10.5,-0.97,1.22,-0.86,-0.06,-0.07,0.0
1163,9.3,0.09,2.64,-0.68,0.05,-0.07,0.0
1164,10.71,0.23,2.64,-0.24,0.09,0.22,0.0
1165,10.93,-1.0,1.3,-0.38,-0.26,-0.01,0.0
1166,9.04,-0.9,2.24,-0.56,0.09,0.05,0.0
1167,10.12,-1.68,2.17,-0.91,0.07,-0.25,0.0
1168,9.59,-0.15,2.83,-0.78,0.02,-0.07,0.0
1169,11.42,0.15,2.31,-0.22,-0.09,0.22,0.0
1170,9.46,-0.8,2.35,-0.43,0.18,-0.03,0.0
1171,9.96,-1.66,2.19,-0.96,0.08,-0.21,0.0
1172,9.73,0.2,2.46,-0.7,0.03,-0.15,0.0
1173,10.74,0.42,2.52,-0.35,0.1,0.24,0.0
1174,11.7,-0.34,1.23,-0.37,-0.37,-0.07,0.0
1175,9.6,-0.43,2.1,-0.52,0.23,0.02,0.0
1176,9.83,0.04,2.31,-0.82,0.03,-0.09,0.0
1177,11.03,0.67,2.18,-0.16,0.06,0.28,0.0
1178,11.34,-0.47,1.27,-0.39,-0.17,-0.09,0.0
1179,9.53,-0.67,2.11,-0.48,0.26,0.06,0.0
1180,9.51,-0.02,2.67,-0.86,-0.01,-0.08,0.0
1181,11.12,0.24,2.82,-0.24,-0.02,0.19,0.0
1182,9.21,-0.8,2.19,-0.54,0.21,0.05,0.0
1183,10.54,-1.36,3.07,-0.76,0.04,-0.18,0.0
1184,11.17,-0.51,1.8,-0.84,-0.25,-0.13,0.0
1185,9.34,-0.21,2.53,-0.67,0.04,-0.06,0.0
1186,11.17,0.22,2.71,-0.16,-0.04,0.25,0.0
1187,9.47,-0.67,2.27,-0.52,0.19,0.06,0.0
1188,10.27,-1.51,1.9,-0.98,0.11,-0.18,0.0
1189,11.11,0.07,1.47,-1.32,-0.2,-0.01,0.0
1190,9.31,-0.28,2.38,-0.93,-0.03,-0.11,0.0
1191,10.87,0.28,2.48,-0.11,0.02,0.26,0.0
1192,9.27,-0.84,1.94,-0.51,0.3,0.0,0.0
1193,10.92,0.01,1.53,-0.84,-0.27,-0.08,0.0
1194,9.16,-0.23,2.42,-0.67,-0.02,-0.12,0.0
1195,11.04,0.08,2.13,-0.27,0.03,0.1,0.0
1196,11.34,-0.62,0.91,-0.45,-0.17,-0.07,0.0
1197,9.54,-0.93,1.77,-0.47,0.2,0.04,0.0
1198,10.53,-0.92,2.16,-0.73,0.21,-0.31,0.0
1199,9.38,0.05,2.11,-0.75,-0.05,-0.07,0.0
1200,10.7,0.17,1.93,-0.27,0.05,0.16,0.0
1201,11.64,-0.45,0.97,-0.39,-0.19,0.01,0.0
1202,9.07,-1.07,1.53,-0.45,0.12,-0.02,0.0
1203,10.64,-1.33,2.13,-0.89,0.21,-0.33,0.0
1204,10.41,-0.18,0.78,-1.04,-0.04,0.07,0.0
1205,9.27,-0.25,2.07,-0.87,-0.03,-0.06,0.0
1206,10.82,0.36,2.21,-0.32,-0.02,0.1,0.0
1207,9.05,-0.97,1.51,-0.54,0.25,0.0,0.0
1208,10.67,-1.13,2.56,-0.87,0.11,-0.24,0.0
1209,11.14,-0.34,0.87,-0.69,0.02,0.02,0.0
1210,9.05,-0.12,2.07,-0.63,0.12,-0.05,0.0
1211,10.6,0.01,2.03,-0.29,0.17,0.15,0.0
1212,10.99,0.09,2.28,-0.68,0.03,0.15,0.0
1213,10.96,-0.68,1.04,-0.47,-0.08,0.03,0.0
1214,9.21,-1.24,1.85,-0.5,0.07,0.06,0.0
1215,10.95,-1.26,3.43,-0.82,0.18,-0.26,0.0
1216,11.13,-0.3,1.43,-0.84,-0.14,-0.03,0.0
1217,9.41,-0.16,2.97,-0.65,0.06,-0.1,0.0
1218,10.54,-0.33,2.64,-0.33,0.01,0.16,0.0
1219,11.08,-0.57,1.47,-0.44,-0.12,-0.04,0.0
1220,9.14,-1.03,2.21,-0.63,0.22,-0.03,0.0
1221,11.02,-1.2,3.1,-0.73,-0.07,-0.26,0.0
1222,10.77,-0.04,1.94,-0.78,-0.06,-0.0,0.0
1223,9.15,-0.23,2.47,-0.48,0.0,-0.07,0.0
1224,10.52,0.49,2.39,-0.25,0.05,0.12,0.0
1225,11.21,-0.46,1.22,-0.64,-0.07,-0.04,0.0
1226,9.34,-1.07,2.15,-0.71,0.23,0.02,0.0
1227,10.38,-0.87,3.42,-0.7,0.06,-0.3,0.0
1228,11.11,0.01,1.33,-0.77,-0.1,0.01,0.0
1229,9.22,0.09,2.37,-0.57,0.03,-0.11,0.0
1230,10.59,0.65,2.44,-0.37,-0.0,0.17,0.0
1231,9.23,-0.84,1.85,-0.54,0.23,0.08,0.0
1232,10.64,-1.05,2.34,-0.77,0.05,-0.34,0.0
1233,10.65,-0.18,0.79,-0.65,0.05,0.08,0.0
1234,9.14,-0.0,1.72,-0.72,0.1,0.05,0.0
1235,10.47,0.4,2.25,-0.35,0.18,0.11,0.0
1236,11.26,-0.13,1.48,-0.8,-0.12,0.04,0.0
1237,11.58,-0.48,1.12,-0.48,-0.14,-0.0,0.0
1238,9.16,-0.95,1.6,-0.52,0.19,0.02,0.0
1239,10.59,-1.37,2.32,-0.74,-0.01,-0.22,0.0
1240,10.92,-0.48,1.55,-0.78,-0.09,-0.03,0.0
1241,9.75,-0.35,2.2,-0.72,-0.01,-0.07,0.0
1242,10.67,-0.16,2.06,-0.11,-0.03,0.15,0.0
1243,11.55,-0.25,1.13,-0.48,-0.19,-0.01,0.0
1244,9.25,-0.99,1.87,-0.51,0.12,0.03,0.0
1245,10.63,-1.31,2.68,-0.95,0.18,-0.35,0.0
1246,10.81,0.23,1.85,-0.9,0.03,0.0,0.0
1247,11.11,0.4,2.3,-0.29,-0.1,0.18,0.0
1248,9.28,-0.66,1.71,-0.57,0.13,0.03,0.0
1249,10.99,-1.11,2.76,-0.85,0.1,-0.19,0.0
1250,11.1,0.08,0.91,-0.79,-0.21,-0.09,0.0
1251,9.19,0.05,2.5,-0.55,-0.04,-0.12,0.0
1252,10.72,0.16,1.94,-0.11,-0.08,0.15,0.0
1253,11.27,-0.23,0.94,-0.43,-0.12,-0.04,0.0
1254,9.69,-0.85,1.89,-0.52,0.16,0.02,0.0
1255,10.65,-1.29,3.18,-0.77,0.02,-0.18,0.0
1256,10.88,0.05,1.03,-0.89,-0.07,-0.02,0.0
1257,9.11,0.24,2.4,-0.8,-0.02,-0.09,0.0
1258,10.73,-0.13,2.14,-0.31,-0.01,0.21,0.0
1259,11.84,-0.29,1.29,-0.5,-0.29,0.01,0.0
1260,10.95,-1.45,2.21,-0.68,0.07,-0.21,0.0
1261,10.97,0.05,1.27,-0.81,-0.17,0.02,0.0
1262,9.35,-0.02,2.25,-0.63,0.08,-0.08,0.0
1263,10.81,0.19,2.15,-0.22,0.07,0.12,0.0
