,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
1135,8.88,0.29,5.39,-0.58,0.12,-0.04,2.0
1136,8.53,0.34,5.3,-0.53,-0.15,-0.05,2.0
1137,9.57,0.1,5.5,-0.6,-0.11,-0.05,2.0
1138,8.65,0.52,5.15,-0.52,-0.17,-0.05,2.0
1139,9.12,0.74,4.78,-0.72,0.21,-0.17,2.0
1140,8.39,0.65,5.84,-0.62,0.37,0.02,2.0
1141,8.61,0.48,6.02,-0.35,0.1,0.14,2.0
1142,8.37,0.05,6.54,-0.71,-0.04,0.04,2.0
1143,8.9,0.27,5.74,-0.88,-0.06,-0.18,2.0
1144,8.83,0.23,5.6,-0.89,-0.01,-0.2,2.0
1145,8.94,0.25,5.6,-0.85,0.08,-0.17,2.0
1146,9.48,0.08,5.53,-0.84,0.05,-0.22,2.0
1147,9.17,-0.61,5.58,-0.84,-0.08,-0.43,2.0
1148,8.45,0.56,5.65,-0.86,-0.0,-0.32,2.0
1149,8.1,0.82,5.64,-0.82,0.0,-0.22,2.0
1150,9.0,0.28,5.1,-0.64,-0.07,-0.0,2.0
1151,9.24,0.41,4.75,-0.6,-0.26,0.02,2.0
1152,9.36,0.27,4.58,-0.6,-0.23,0.01,2.0
1153,9.41,0.21,4.32,-0.63,-0.22,-0.03,2.0
1154,9.54,0.17,4.02,-0.61,-0.04,-0.01,2.0
1155,9.33,0.2,4.09,-0.62,-0.25,-0.01,2.0
1156,9.49,0.02,4.16,-0.58,-0.15,-0.03,2.0
1157,9.73,0.19,4.08,-0.56,-0.12,-0.02,2.0
1158,9.64,0.09,3.73,-0.64,-0.0,-0.04,2.0
1159,9.76,0.21,3.43,-0.49,0.28,-0.04,2.0
1160,9.62,0.26,4.07,-0.65,-0.15,-0.03,2.0
1161,9.52,0.17,4.04,-0.6,-0.16,-0.01,2.0
1162,9.67,0.22,3.37,-0.6,-0.36,0.01,2.0
1163,9.78,0.25,3.28,-0.57,0.05,-0.01,2.0
1164,9.41,0.11,4.44,-0.63,-0.11,-0.0,2.0
1165,9.46,0.05,4.07,-0.6,-0.17,-0.02,2.0
1166,9.61,0.08,4.08,-0.61,-0.09,-0.02,2.0
1167,9.49,-0.04,4.01,-0.63,-0.09,-0.02,2.0
1168,9.56,0.13,4.02,-0.64,-0.12,-0.03,2.0
1169,9.7,0.03,3.75,-0.63,-0.11,-0.03,2.0
1170,9.62,0.07,3.73,-0.61,-0.08,-0.03,2.0
1171,9.64,0.06,3.7,-0.58,-0.06,-0.04,2.0
1172,9.34,0.33,4.85,-0.55,0.29,-0.04,2.0
1173,9.3,0.3,5.03,-0.59,0.34,-0.06,2.0
1174,9.06,0.3,5.17,-0.62,0.23,-0.07,2.0
1175,9.51,0.26,4.24,-0.56,-0.22,0.01,2.0
1176,9.56,0.2,4.12,-0.57,-0.16,0.02,2.0
1177,9.64,0.15,3.88,-0.57,-0.15,0.02,2.0
1178,9.8,0.25,3.74,-0.54,-0.08,0.0,2.0
1179,9.65,0.11,3.7,-0.5,0.06,0.0,2.0
1180,9.52,0.13,4.02,-0.52,0.1,0.01,2.0
1181,8.98,0.28,5.16,-0.63,0.37,-0.02,2.0
1182,9.05,0.23,5.55,-0.63,0.1,-0.03,2.0
1183,9.35,0.23,4.28,-0.6,-0.14,-0.04,2.0
1184,9.56,0.12,4.24,-0.67,-0.19,-0.03,2.0
1185,9.48,0.21,3.98,-0.68,-0.18,-0.02,2.0
1186,9.54,0.14,4.05,-0.68,-0.09,-0.05,2.0
1187,9.63,0.14,3.98,-0.63,-0.13,-0.05,2.0
1188,9.64,0.18,3.56,-0.54,0.02,-0.04,2.0
1189,9.31,0.48,4.25,-0.59,-0.19,-0.04,2.0
1190,9.52,0.33,3.83,-0.56,-0.09,0.01,2.0
1191,9.58,0.1,3.75,-0.58,0.05,0.03,2.0
1192,9.31,0.32,4.97,-0.77,-0.49,0.09,2.0
1193,9.64,0.16,3.64,-0.66,-0.28,0.01,2.0
1194,9.47,0.2,4.13,-0.61,-0.09,-0.01,2.0
1195,9.44,0.19,4.12,-0.61,-0.18,-0.02,2.0
1196,9.5,0.19,3.91,-0.6,-0.13,-0.01,2.0
1197,9.64,0.19,3.89,-0.58,0.04,-0.07,2.0
1198,9.58,0.29,3.77,-0.64,-0.32,-0.01,2.0
1199,9.68,0.22,3.71,-0.67,-0.36,0.0,2.0
1200,9.7,0.29,3.71,-0.6,-0.2,0.04,2.0
1201,9.8,0.18,3.43,-0.57,-0.09,0.03,2.0
1202,9.83,0.24,3.02,-0.45,0.09,0.02,2.0
1203,9.62,0.11,3.34,-0.62,0.4,0.02,2.0
1204,9.47,0.17,4.65,-0.62,0.35,-0.01,2.0
1205,9.33,0.13,4.87,-0.63,0.3,-0.02,2.0
1206,9.51,0.11,3.97,-0.71,-0.05,-0.04,2.0
1207,9.83,-0.03,2.75,-0.59,-0.46,-0.02,2.0
1208,9.78,0.02,3.36,-0.52,-0.03,-0.02,2.0
1209,9.71,-0.06,3.13,-0.52,0.3,-0.03,2.0
1210,9.2,0.37,5.28,-0.62,0.41,-0.09,2.0
1211,9.48,0.24,4.47,-0.64,-0.15,-0.01,2.0
1212,9.36,0.39,4.17,-0.6,-0.03,-0.02,2.0
1213,9.52,0.24,3.8,-0.55,-0.1,-0.04,2.0
1214,9.63,0.3,3.92,-0.59,-0.06,-0.04,2.0
1215,9.51,0.25,4.13,-0.66,-0.03,0.0,2.0
1216,9.28,-0.04,4.66,-0.63,-0.02,0.02,2.0
1217,9.2,-0.02,4.79,-0.56,0.0,0.06,2.0
1218,8.57,0.48,4.43,-0.54,-0.08,0.06,2.0
1219,9.13,0.19,4.29,-0.53,-0.08,0.09,2.0
1220,9.81,-0.07,3.75,-0.52,-0.1,0.03,2.0
1221,9.6,-0.13,3.44,-0.52,-0.23,0.01,2.0
1222,9.77,0.15,2.86,-0.72,-0.1,-0.1,2.0
1223,10.09,0.21,2.56,-0.8,0.11,-0.13,2.0
1224,9.06,0.9,5.69,-0.75,-0.33,-0.04,2.0
1225,9.45,0.79,4.18,-0.72,-0.36,-0.03,2.0
1226,9.44,0.55,4.02,-0.57,-0.1,0.03,2.0
1227,9.66,0.54,3.93,-0.49,-0.11,0.06,2.0
1228,9.94,0.57,3.57,-0.5,-0.12,-0.03,2.0
1229,9.83,0.32,3.37,-0.57,-0.16,0.05,2.0
1230,9.82,0.24,3.37,-0.58,-0.04,0.03,2.0
1231,9.87,0.26,3.29,-0.52,0.1,-0.0,2.0
1232,9.77,0.21,3.34,-0.41,0.34,-0.01,2.0
1233,9.39,0.32,4.72,-0.45,0.39,0.01,2.0
1234,9.64,0.15,3.68,-0.63,-0.17,0.0,2.0
1235,9.84,-0.05,3.76,-0.64,0.02,-0.02,2.0
1236,9.82,-0.15,3.31,-0.55,0.27,-0.06,2.0
1237,9.03,0.07,5.22,-0.68,0.08,-0.03,2.0
1238,8.72,0.08,5.55,-0.57,-0.03,-0.0,2.0
1239,9.32,0.16,4.07,-0.58,-0.05,-0.04,2.0
1240,9.32,0.21,4.23,-0.58,-0.16,0.05,2.0
1241,9.56,0.2,4.16,-0.52,-0.03,0.02,2.0
1242,9.63,0.24,3.44,-0.76,-0.54,0.02,2.0
1243,9.76,0.27,3.53,-0.57,-0.09,0.01,2.0
1244,9.62,0.27,3.29,-0.57,-0.11,-0.04,2.0
1245,9.76,0.31,3.24,-0.58,-0.07,-0.03,2.0
1246,9.8,0.39,3.06,-0.58,0.08,-0.05,2.0
1247,9.9,0.03,2.99,-0.6,0.1,-0.08,2.0
1248,9.76,-0.18,3.72,-0.57,0.21,-0.01,2.0
1249,9.47,0.18,4.41,-0.58,-0.34,0.09,2.0
1250,9.4,0.2,3.9,-0.56,-0.39,0.19,2.0
1251,9.52,0.17,4.07,-0.63,-0.06,-0.03,2.0
1252,9.64,0.23,3.65,-0.63,-0.14,-0.04,2.0
1253,9.59,0.38,3.84,-0.56,-0.18,0.07,2.0
1254,9.63,0.27,3.01,-0.67,-0.42,0.01,2.0
1255,9.85,0.28,3.48,-0.56,0.0,-0.02,2.0
1256,9.81,0.11,3.27,-0.55,0.09,-0.02,2.0
1257,9.82,0.34,3.03,-0.57,0.13,-0.04,2.0
1258,9.5,0.37,4.07,-0.58,0.2,-0.09,2.0
1259,9.39,0.45,4.7,-0.6,0.28,-0.05,2.0
1260,9.36,0.48,4.62,-0.57,0.23,-0.04,2.0
1261,9.14,0.4,5.17,-0.58,0.04,-0.02,2.0
1262,9.45,0.28,4.26,-0.71,-0.54,0.08,2.0
1263,9.54,0.38,3.19,-0.73,-0.31,-0.03,2.0
1264,9.79,0.28,3.47,-0.57,0.01,-0.06,2.0
1265,9.18,0.51,5.06,-0.55,0.42,-0.06,2.0
1266,9.5,0.28,3.31,-0.69,-0.75,0.1,2.0
1267,9.57,0.27,3.97,-0.56,-0.16,0.01,2.0
1268,9.71,0.25,3.79,-0.51,0.14,-0.04,2.0
1269,9.43,0.35,4.17,-0.68,-0.25,0.05,2.0
1270,9.54,0.36,4.01,-0.67,-0.16,-0.04,2.0
1271,9.36,0.45,5.26,-0.66,0.23,-0.04,2.0
1272,9.6,0.27,3.83,-0.66,-0.23,0.01,2.0
1273,9.28,0.18,3.84,-0.6,-0.29,0.02,2.0
1274,9.85,0.33,3.06,-0.47,-0.16,-0.06,2.0
1275,9.76,0.3,3.42,-0.67,-0.55,-0.06,2.0
1276,10.08,0.46,2.3,-0.52,-0.09,-0.06,2.0
1277,9.66,0.56,3.63,-0.81,0.05,-0.02,2.0
1278,9.71,0.17,4.5,-0.64,0.37,0.05,2.0
1279,9.58,0.12,3.09,-0.52,0.26,-0.1,2.0
1280,9.51,0.34,4.15,-0.59,0.28,-0.14,2.0
1281,9.68,0.51,4.72,-0.61,0.1,-0.14,2.0
1282,9.62,0.05,3.65,-0.74,-0.41,0.09,2.0
1283,9.47,0.37,3.9,-0.46,-0.16,0.01,2.0
1284,9.58,0.45,3.74,-0.56,-0.21,-0.02,2.0
1285,9.58,0.31,3.67,-0.44,0.02,-0.01,2.0
1286,9.68,0.45,3.43,-0.53,0.23,-0.06,2.0
1287,9.62,0.42,3.34,-0.98,-0.56,0.05,2.0
1288,9.63,0.17,3.61,-0.68,-0.26,0.09,2.0
1289,9.77,0.13,3.32,-0.47,0.45,-0.12,2.0
1290,9.31,0.49,4.93,-0.57,0.29,-0.03,2.0
1291,9.1,0.63,5.43,-0.57,0.12,-0.05,2.0
1292,9.44,0.49,4.47,-0.74,-0.36,-0.02,2.0
1293,9.62,0.35,3.85,-0.87,-0.41,0.04,2.0
1294,9.28,0.24,3.55,-0.73,-0.36,0.08,2.0
1295,9.66,0.16,3.47,-0.56,-0.03,-0.04,2.0
1296,9.79,0.29,3.39,-0.35,0.4,-0.12,2.0
1297,9.21,0.51,4.87,-0.67,0.43,-0.12,2.0
1298,9.19,0.62,5.35,-0.67,0.32,-0.05,2.0
1299,9.22,1.07,5.08,0.17,0.38,0.15,2.0
1300,15.17,-3.82,-3.69,-1.93,0.56,0.39,2.0
1301,9.14,0.36,5.07,-0.62,0.34,-0.13,2.0
1302,8.96,0.59,5.21,-0.6,0.3,-0.16,2.0
1303,8.84,0.63,5.53,-0.55,0.24,-0.03,2.0
1304,8.79,0.76,5.64,-0.47,0.23,-0.03,2.0
1305,8.65,0.87,5.71,-0.51,0.2,0.0,2.0
1306,8.48,0.86,6.0,-0.55,0.07,-0.03,2.0
1307,9.04,0.79,5.04,-0.55,-0.12,0.11,2.0
1308,9.0,0.94,5.02,-0.56,-0.12,0.04,2.0
1309,9.18,0.58,4.89,-0.68,-0.01,-0.06,2.0
1310,10.21,-0.26,4.22,-0.9,0.13,-0.22,2.0
1311,8.83,1.0,4.91,-0.71,-0.02,0.04,2.0
1312,9.56,-0.3,4.24,-0.25,-0.33,0.29,2.0
1313,9.62,0.12,3.78,-0.56,-0.45,0.01,2.0
1314,9.92,0.47,2.6,-0.63,0.02,-0.05,2.0
1315,9.98,0.56,2.31,-0.56,0.06,-0.04,2.0
1316,9.58,0.67,4.33,-0.62,0.23,-0.06,2.0
1317,9.65,0.51,3.69,-0.53,-0.69,0.09,2.0
1318,9.75,0.55,3.38,-0.58,-0.27,0.01,2.0
1319,10.0,0.41,2.45,-0.54,0.08,0.04,2.0
1320,9.7,0.39,3.76,-0.66,0.53,-0.07,2.0
1321,9.74,0.45,4.0,-0.67,0.49,-0.07,2.0
1322,9.43,0.34,4.45,-0.65,0.02,-0.04,2.0
1323,9.64,0.42,3.88,-0.67,-0.25,-0.04,2.0
1324,9.72,0.4,3.9,-0.63,-0.29,-0.07,2.0
1325,9.71,0.49,3.5,-0.51,-0.13,-0.01,2.0
1326,9.94,0.46,2.99,-0.54,0.08,-0.0,2.0
1327,9.93,0.48,2.92,-0.6,0.17,-0.07,2.0
1328,9.86,0.44,3.14,-0.63,-0.31,0.01,2.0
1329,9.72,0.26,3.19,-0.63,-0.04,-0.07,2.0
1330,9.84,0.41,3.2,-0.63,-0.04,-0.09,2.0
1331,9.93,0.57,2.95,-0.62,0.05,-0.07,2.0
1332,9.22,0.64,4.76,-0.63,0.34,-0.11,2.0
1333,9.21,0.67,4.9,-0.54,0.07,-0.01,2.0
1334,9.59,0.42,3.84,-0.59,-0.32,-0.04,2.0
1335,9.47,0.62,4.1,-0.55,-0.19,-0.01,2.0
1336,9.68,0.44,3.65,-0.55,-0.25,0.06,2.0
1337,9.79,0.35,3.54,-0.58,-0.09,-0.03,2.0
1338,9.2,0.62,4.75,-0.54,0.27,-0.0,2.0
1339,9.4,0.42,5.12,-0.78,-0.4,-0.01,2.0
1340,9.59,0.36,3.96,-0.68,-0.67,0.06,2.0
1341,9.9,0.36,3.15,-0.64,-0.06,-0.04,2.0
1342,9.9,0.46,3.11,-0.59,-0.03,-0.02,2.0
1343,9.78,0.42,2.9,-0.57,0.11,-0.0,2.0
1344,9.14,0.38,5.17,-0.55,0.64,-0.06,2.0
1345,9.72,0.67,3.47,-0.58,-0.32,-0.03,2.0
1346,9.68,0.62,3.58,-0.62,-0.19,-0.0,2.0
1347,9.56,0.76,3.14,-0.5,0.49,-0.11,2.0
1348,9.47,0.52,4.91,-0.73,0.48,-0.02,2.0
1349,9.19,-0.11,5.12,-0.52,0.15,0.15,2.0
1350,9.68,0.51,4.98,-0.71,-0.02,-0.15,2.0
1351,9.24,0.57,4.48,-0.57,-0.08,-0.01,2.0
1352,9.21,0.5,4.23,-0.63,-0.04,-0.08,2.0
1353,9.67,0.33,3.63,-0.57,0.45,-0.01,2.0
1354,8.53,0.63,7.13,-0.4,0.25,-0.01,2.0
1355,9.29,0.62,4.68,-0.37,-0.19,0.12,2.0
1356,9.39,0.49,4.39,-0.79,-0.06,-0.02,2.0
1357,10.06,-0.63,3.93,-0.88,0.09,-0.09,2.0
1358,9.56,0.37,4.08,-0.4,-0.63,0.03,2.0
1359,10.04,0.31,2.93,-0.6,-0.22,-0.04,2.0
1360,9.88,0.42,2.82,-0.64,-0.39,0.0,2.0
1361,9.58,0.49,4.57,-0.53,0.57,-0.03,2.0
1362,9.37,0.38,4.2,-0.6,0.37,-0.08,2.0
1363,9.97,0.79,2.95,-0.8,-0.26,-0.0,2.0
1364,9.67,0.54,3.41,-0.58,-0.08,0.07,2.0
1365,9.83,0.23,3.21,-0.58,-0.17,0.05,2.0
1366,9.84,0.26,2.96,-0.52,-0.18,0.06,2.0
1367,9.41,0.05,4.73,-0.62,0.5,-0.07,2.0
1368,8.89,0.1,5.43,-0.83,0.46,-0.08,2.0
1369,9.27,0.01,4.3,-0.62,-0.21,0.09,2.0
1370,9.43,-0.36,3.76,-0.67,-0.48,0.11,2.0
1371,9.62,-0.45,2.84,-0.69,-0.27,-0.01,2.0
1372,9.83,-0.4,3.66,-0.59,-0.1,-0.01,2.0
1373,9.99,-0.47,3.33,-0.53,-0.07,-0.11,2.0
1374,9.55,-0.2,3.14,-0.54,0.23,-0.23,2.0
1375,9.28,-0.05,4.44,-0.64,0.15,-0.08,2.0
1376,9.71,0.08,3.56,-0.57,0.39,-0.07,2.0
1377,9.59,-0.25,3.11,-0.71,-0.13,0.01,2.0
1378,9.62,-0.39,3.61,-0.56,0.03,-0.02,2.0
1379,9.67,-0.28,3.31,-0.55,0.19,-0.01,2.0
1380,9.77,-0.44,3.96,-0.4,-0.38,0.02,2.0
1381,9.69,-0.38,3.69,-0.47,-0.41,0.01,2.0
1382,9.67,-0.44,3.24,-0.57,-0.44,-0.02,2.0
1383,9.5,-0.09,4.63,-0.56,0.64,-0.11,2.0
1384,9.29,-0.24,4.87,-0.61,0.4,-0.03,2.0
1385,9.26,-0.09,5.21,-0.54,0.25,-0.04,2.0
1386,9.21,-0.16,5.31,-0.55,0.03,-0.02,2.0
1387,9.71,-0.33,3.18,-0.59,-0.24,-0.03,2.0
1388,9.44,0.03,3.57,-0.7,-0.06,-0.08,2.0
1389,9.87,-0.14,3.57,-0.72,-0.22,-0.04,2.0
1390,9.61,-0.28,3.14,-0.54,-0.04,0.0,2.0
1391,9.71,-0.08,3.21,-0.68,-0.11,-0.07,2.0
1392,9.85,-0.06,3.14,-0.6,-0.02,-0.02,2.0
1393,9.9,-0.1,3.01,-0.6,0.03,-0.02,2.0
1394,9.95,0.17,2.48,-0.65,-0.16,0.03,2.0
1395,9.52,-0.21,3.91,-0.56,0.63,-0.09,2.0
1396,9.44,0.03,4.54,-0.58,0.38,-0.07,2.0
1397,9.36,-0.02,4.52,-0.58,0.31,-0.07,2.0
1398,9.1,0.27,4.83,-0.4,0.38,-0.05,2.0
1399,8.59,0.44,5.14,-0.58,0.46,-0.07,2.0
1400,8.55,0.71,5.4,-0.76,0.36,-0.11,2.0
1401,8.99,0.08,5.45,-0.78,-0.04,-0.12,2.0
1402,8.95,0.11,5.76,-0.88,-0.07,-0.05,2.0
1403,9.36,-0.19,4.27,-0.77,-0.52,0.01,2.0
1404,9.52,-0.57,4.55,-0.48,0.56,-0.0,2.0
1405,8.98,-0.06,5.36,-0.56,0.32,-0.16,2.0
1406,8.89,1.1,6.14,-1.08,-0.43,-0.18,2.0
1407,9.5,0.11,3.69,-0.7,-0.91,-0.12,2.0
1408,9.68,0.79,3.85,-0.73,-0.02,-0.13,2.0
1409,9.37,0.75,3.95,-0.71,-0.04,-0.05,2.0
1410,9.78,0.45,3.02,-0.72,-0.53,0.11,2.0
1411,9.89,0.18,3.02,-0.34,-0.08,0.06,2.0
1412,10.45,-0.94,3.63,-0.85,0.2,-0.2,2.0
1413,9.77,0.35,4.37,-0.51,-0.15,-0.11,2.0
1414,9.73,0.46,3.51,-0.5,-0.31,-0.08,2.0
1415,9.97,0.27,3.39,-0.58,-0.28,-0.03,2.0
1416,9.67,0.57,2.72,-0.56,-0.33,-0.08,2.0
1417,9.72,0.59,2.54,-0.43,0.34,-0.01,2.0
1418,9.48,0.95,3.24,-0.68,0.49,0.04,2.0
1419,9.76,0.68,4.4,-0.79,0.53,-0.03,2.0
1420,9.22,0.4,5.01,-0.52,0.66,-0.07,2.0
1421,9.92,-0.21,4.08,-0.36,0.16,-0.02,2.0
1422,8.86,0.91,4.37,-0.27,0.07,0.08,2.0
1423,9.29,0.73,5.04,-0.42,0.15,0.0,2.0
1424,9.76,-0.05,2.61,-0.7,-1.0,0.09,2.0
1425,9.64,0.27,3.46,-0.52,-0.26,0.06,2.0
1426,9.86,0.0,2.55,-0.21,0.14,0.03,2.0
1427,9.47,0.29,5.3,-0.27,0.76,0.04,2.0
1428,10.02,0.28,3.25,-0.67,-0.26,-0.01,2.0
1429,9.63,0.0,3.37,-0.42,-0.5,0.07,2.0
1430,9.79,0.24,3.03,-0.58,0.15,0.04,2.0
1431,9.9,0.39,2.6,-0.72,0.23,-0.06,2.0
1432,9.28,0.51,4.69,-0.67,0.21,-0.08,2.0
1433,9.26,0.39,5.06,-0.65,0.27,-0.05,2.0
1434,9.48,0.28,4.88,-0.61,0.02,-0.02,2.0
1435,9.52,0.39,3.71,-0.58,-0.36,0.02,2.0
1436,9.66,0.26,3.65,-0.57,-0.15,0.01,2.0
1437,9.59,0.3,3.53,-0.62,-0.29,-0.07,2.0
1438,9.96,0.32,3.14,-0.61,0.18,-0.0,2.0
1439,9.36,0.52,4.42,-0.75,0.4,-0.13,2.0
1440,9.33,0.3,4.7,-0.75,0.34,-0.05,2.0
1441,9.35,0.2,4.84,-0.44,-0.63,-0.02,2.0
1442,9.44,0.15,3.44,-0.49,-0.56,-0.03,2.0
1443,9.75,0.29,3.44,-0.56,-0.0,0.0,2.0
1444,9.76,0.29,3.45,-0.59,-0.02,0.02,2.0
1445,9.63,0.22,3.32,-0.58,-0.02,0.03,2.0
1446,9.73,0.18,3.35,-0.65,-0.01,-0.02,2.0
1447,9.86,0.18,3.19,-0.61,-0.04,-0.03,2.0
1448,9.96,0.16,2.86,-0.67,0.08,-0.08,2.0
1449,8.96,0.28,4.72,-0.64,0.09,-0.05,2.0
1450,9.45,0.05,3.82,-0.59,-0.12,-0.03,2.0
1451,9.75,0.0,3.9,-0.71,-0.03,-0.05,2.0
1452,9.57,-0.04,3.93,-0.67,0.0,-0.03,2.0
1453,9.54,0.28,4.11,-0.69,-0.56,-0.01,2.0
1454,9.71,0.0,3.63,-0.61,-0.22,-0.01,2.0
1455,9.62,-0.03,3.57,-0.65,-0.25,-0.02,2.0
1456,9.85,0.05,3.38,-0.55,0.07,-0.04,2.0
1457,9.81,0.16,3.12,-0.48,0.12,-0.12,2.0
1458,9.63,-0.08,3.64,-0.58,-0.0,-0.0,2.0
1459,9.39,0.17,4.92,-0.57,0.23,-0.03,2.0
1460,9.51,-0.03,3.59,-0.63,-0.28,-0.05,2.0
1461,9.63,0.15,3.63,-0.68,-0.26,-0.02,2.0
1462,9.88,0.06,3.49,-0.65,0.09,-0.02,2.0
1463,9.97,0.07,2.75,-0.58,-0.1,0.04,2.0
1464,9.84,-0.1,2.48,-0.45,0.06,0.03,2.0
1465,9.55,0.06,4.14,-0.44,0.32,-0.04,2.0
1466,9.38,0.29,4.75,-0.59,0.24,-0.06,2.0
1467,9.74,-0.13,4.35,-0.65,0.12,-0.08,2.0
1468,9.12,0.31,3.85,-0.63,-0.09,-0.05,2.0
1469,10.1,-0.51,3.04,-0.89,0.26,-0.37,2.0
1470,8.78,1.44,4.97,-0.93,-0.11,-0.22,2.0
1471,9.24,-0.06,4.56,-0.44,0.12,0.01,2.0
1472,9.74,0.14,4.24,-0.67,-0.02,-0.03,2.0
1473,9.27,-0.03,4.27,-0.61,0.15,-0.01,2.0
1474,9.47,0.45,4.15,-0.59,-0.18,-0.09,2.0
1475,9.5,0.48,3.93,-0.61,-0.22,-0.07,2.0
1476,9.48,0.62,3.57,-0.56,-0.18,-0.07,2.0
1477,9.68,0.55,3.81,-0.6,-0.07,-0.05,2.0
1478,9.81,0.44,3.51,-0.64,-0.17,-0.11,2.0
1479,9.69,0.68,3.36,-0.59,-0.03,-0.01,2.0
1480,9.67,0.6,3.06,-0.52,0.25,-0.03,2.0
1481,9.71,0.41,3.73,-0.59,-0.49,0.06,2.0
1482,9.8,0.33,2.71,-0.51,-0.59,0.04,2.0
1483,9.73,0.4,3.15,-0.58,-0.13,0.02,2.0
1484,9.83,0.23,2.97,-0.49,-0.0,0.04,2.0
1485,9.9,0.23,2.78,-0.58,-0.03,-0.01,2.0
1486,9.88,0.22,2.34,-0.55,0.09,-0.03,2.0
1487,9.71,0.39,3.8,-0.49,0.36,-0.04,2.0
1488,9.66,0.22,4.28,-0.58,0.35,-0.04,2.0
1489,9.52,0.43,3.95,-0.6,0.42,-0.05,2.0
1490,9.48,0.31,4.68,-0.69,0.22,0.0,2.0
1491,9.27,0.43,4.63,-0.52,0.16,-0.0,2.0
1492,9.84,0.17,3.07,-0.72,-0.24,-0.05,2.0
1493,9.7,0.17,3.49,-0.56,-0.17,0.03,2.0
1494,10.13,0.06,3.02,-0.56,-0.09,0.07,2.0
1495,9.37,0.07,3.75,-0.64,0.2,-0.11,2.0
1496,9.36,0.18,4.77,-0.61,0.27,-0.03,2.0
1497,10.0,0.23,3.42,-0.56,-0.11,-0.01,2.0
1498,9.62,0.08,4.46,-0.97,-0.54,0.09,2.0
1499,9.39,0.16,2.97,-0.89,-0.5,0.07,2.0
1500,9.27,0.22,4.51,-0.48,0.45,-0.09,2.0
1501,9.26,0.32,5.11,-0.56,0.4,-0.01,2.0
1502,9.3,0.36,5.32,-0.62,-0.06,-0.03,2.0
1503,9.28,0.15,5.71,-0.88,-0.53,0.01,2.0
1504,9.55,0.13,3.32,-0.86,-0.73,-0.07,2.0
1505,9.67,0.17,3.58,-0.59,-0.06,-0.01,2.0
1506,9.28,-0.12,4.97,-0.59,0.04,-0.05,2.0
1507,9.31,-0.02,5.04,-0.69,0.07,-0.03,2.0
1508,9.03,0.61,4.95,-0.48,-0.13,0.09,2.0
1509,9.53,-0.43,4.57,-0.33,-0.21,0.02,2.0
1510,9.39,0.49,4.53,-0.73,0.08,-0.11,2.0
1511,9.33,0.48,4.3,-0.62,-0.24,-0.02,2.0
1512,9.53,0.24,4.11,-0.56,-0.24,0.0,2.0
1513,9.61,0.34,3.21,-0.52,-0.1,-0.0,2.0
1514,9.74,0.48,3.63,-0.5,0.01,0.0,2.0
1515,9.75,0.04,3.63,-0.62,0.02,-0.02,2.0
1516,9.61,0.1,3.89,-0.51,0.07,-0.01,2.0
1517,9.63,0.07,4.28,-0.64,0.05,-0.02,2.0
1518,9.59,0.35,3.54,-0.63,-0.03,-0.06,2.0
1519,9.87,0.36,3.55,-0.62,-0.06,-0.02,2.0
1520,10.06,0.48,3.35,-0.66,0.12,-0.02,2.0
1521,9.15,0.14,4.38,-0.59,0.19,-0.0,2.0
1522,9.57,0.0,4.19,-0.58,0.04,-0.0,2.0
1523,9.94,0.31,3.51,-0.65,0.14,-0.01,2.0
1524,9.88,0.48,3.47,-0.59,0.05,-0.0,2.0
1525,8.9,0.45,4.18,-0.57,0.08,-0.04,2.0
1526,9.12,0.39,4.22,-0.63,0.03,-0.09,2.0
1527,9.61,-0.09,4.18,-0.6,0.18,-0.01,2.0
1528,9.19,1.08,4.1,-0.59,-0.02,-0.23,2.0
1529,9.44,-0.03,4.31,-0.58,0.09,0.09,2.0
1530,9.37,-0.14,4.37,-0.59,-0.02,-0.11,2.0
1531,9.46,1.15,4.23,-0.62,-0.02,0.01,2.0
1532,9.3,-0.17,4.24,-0.48,0.07,0.13,2.0
1533,10.28,0.45,3.66,-0.61,0.09,-0.04,2.0
1534,8.93,0.47,4.44,-0.63,0.03,-0.07,2.0
1535,10.24,0.49,3.96,-0.58,0.06,0.02,2.0
1536,8.95,0.5,4.37,-0.61,-0.02,-0.11,2.0
1537,9.55,-0.3,4.32,-0.59,-0.01,-0.01,2.0
1538,9.49,1.65,4.27,-0.76,-0.0,-0.16,2.0
1539,9.49,-0.31,4.36,-0.51,0.13,0.03,2.0
1540,9.57,-0.17,4.19,-0.58,0.05,-0.1,2.0
1541,9.42,-0.17,4.46,-0.77,0.02,-0.3,2.0
1542,9.58,1.57,4.36,-0.8,-0.03,-0.25,2.0
1543,9.5,-0.21,4.44,-0.49,0.07,0.1,2.0
1544,9.66,-0.13,4.47,-0.58,0.0,-0.17,2.0
1545,9.47,1.07,4.19,-0.72,-0.05,-0.19,2.0
1546,9.41,-0.16,4.18,-0.53,0.08,0.14,2.0
1547,9.29,-0.44,4.39,-0.48,0.09,0.11,2.0
1548,8.82,0.43,4.51,-0.6,-0.05,-0.14,2.0
1549,9.05,0.48,4.58,-0.64,-0.01,-0.11,2.0
1550,9.35,0.17,4.46,-0.57,0.09,0.1,2.0
1551,9.46,-0.19,4.24,-0.57,0.02,-0.12,2.0
