AccelX:10.97,AccelY:-0.43,AccelZ:1.48, GyroX:-0.94,GyroY:-0.11,GyroZ:-0.09
AccelX:9.34,AccelY:-0.15,AccelZ:2.60, GyroX:-0.55,GyroY:0.15,GyroZ:-0.05
AccelX:10.56,AccelY:0.27,AccelZ:3.03, GyroX:-0.44,GyroY:0.13,GyroZ:0.12
AccelX:9.26,AccelY:-0.85,AccelZ:2.66, GyroX:-0.51,GyroY:0.14,GyroZ:-0.01
AccelX:10.16,AccelY:-1.31,AccelZ:2.79, GyroX:-0.77,GyroY:0.08,GyroZ:-0.22
AccelX:11.12,AccelY:-0.67,AccelZ:1.52, GyroX:-1.00,GyroY:-0.13,GyroZ:-0.09
AccelX:9.19,AccelY:-0.13,AccelZ:2.77, GyroX:-0.66,GyroY:0.15,GyroZ:-0.15
AccelX:10.48,AccelY:-0.04,AccelZ:2.67, GyroX:-0.29,GyroY:0.06,GyroZ:0.18
AccelX:10.96,AccelY:0.18,AccelZ:2.54, GyroX:-0.45,GyroY:-0.07,GyroZ:0.12
AccelX:11.18,AccelY:-0.54,AccelZ:1.60, GyroX:-0.49,GyroY:-0.02,GyroZ:0.07
AccelX:9.07,AccelY:-0.91,AccelZ:2.20, GyroX:-0.42,GyroY:0.08,GyroZ:-0.00
AccelX:10.47,AccelY:-1.29,AccelZ:3.05, GyroX:-0.71,GyroY:0.11,GyroZ:-0.23
AccelX:10.79,AccelY:-0.49,AccelZ:1.49, GyroX:-0.85,GyroY:-0.17,GyroZ:-0.07
AccelX:9.36,AccelY:0.02,AccelZ:2.53, GyroX:-0.61,GyroY:0.00,GyroZ:-0.09
AccelX:10.43,AccelY:0.33,AccelZ:2.87, GyroX:-0.40,GyroY:0.33,GyroZ:0.26
AccelX:10.80,AccelY:0.19,AccelZ:2.57, GyroX:-0.44,GyroY:0.21,GyroZ:0.21
AccelX:11.35,AccelY:-0.80,AccelZ:1.43, GyroX:-0.47,GyroY:-0.12,GyroZ:-0.06
AccelX:10.41,AccelY:-1.49,AccelZ:3.14, GyroX:-0.80,GyroY:0.17,GyroZ:-0.24
AccelX:11.43,AccelY:-0.75,AccelZ:2.12, GyroX:-0.46,GyroY:-0.07,GyroZ:-0.17
AccelX:11.21,AccelY:-0.61,AccelZ:1.87, GyroX:-0.88,GyroY:-0.14,GyroZ:-0.04
AccelX:9.13,AccelY:-0.02,AccelZ:2.82, GyroX:-0.59,GyroY:0.17,GyroZ:-0.08
AccelX:10.62,AccelY:-0.02,AccelZ:3.15, GyroX:-0.35,GyroY:0.02,GyroZ:0.20
AccelX:11.08,AccelY:-0.78,AccelZ:1.87, GyroX:-0.61,GyroY:-0.02,GyroZ:0.01
AccelX:9.34,AccelY:-0.67,AccelZ:2.56, GyroX:-0.52,GyroY:0.15,GyroZ:-0.07
AccelX:10.58,AccelY:-1.13,AccelZ:3.23, GyroX:-0.85,GyroY:0.05,GyroZ:-0.25
AccelX:9.08,AccelY:-0.03,AccelZ:2.78, GyroX:-0.54,GyroY:0.11,GyroZ:-0.04
AccelX:10.41,AccelY:0.20,AccelZ:3.06, GyroX:-0.32,GyroY:0.12,GyroZ:0.21
AccelX:10.65,AccelY:0.17,AccelZ:2.88, GyroX:-0.47,GyroY:0.14,GyroZ:0.12
AccelX:8.86,AccelY:-0.77,AccelZ:2.87, GyroX:-0.46,GyroY:0.14,GyroZ:0.01
AccelX:9.53,AccelY:-0.72,AccelZ:3.13, GyroX:-0.86,GyroY:0.03,GyroZ:-0.17
AccelX:10.30,AccelY:-1.08,AccelZ:3.22, GyroX:-0.83,GyroY:0.19,GyroZ:-0.22
AccelX:11.26,AccelY:-0.43,AccelZ:1.81, GyroX:-0.83,GyroY:-0.13,GyroZ:-0.08
AccelX:9.36,AccelY:0.31,AccelZ:2.78, GyroX:-0.57,GyroY:0.14,GyroZ:-0.05
AccelX:10.68,AccelY:-0.14,AccelZ:2.89, GyroX:-0.47,GyroY:0.05,GyroZ:0.09
AccelX:9.52,AccelY:-0.78,AccelZ:2.83, GyroX:-0.59,GyroY:0.20,GyroZ:-0.03
AccelX:10.62,AccelY:-1.06,AccelZ:3.18, GyroX:-0.79,GyroY:0.10,GyroZ:-0.24
AccelX:11.43,AccelY:-0.68,AccelZ:2.22, GyroX:-0.48,GyroY:-0.17,GyroZ:-0.00
AccelX:11.26,AccelY:-0.14,AccelZ:2.06, GyroX:-0.80,GyroY:-0.06,GyroZ:-0.07
AccelX:9.19,AccelY:0.06,AccelZ:2.84, GyroX:-0.57,GyroY:0.19,GyroZ:-0.06
AccelX:9.95,AccelY:0.34,AccelZ:3.66, GyroX:-0.51,GyroY:0.22,GyroZ:0.15
AccelX:9.22,AccelY:-0.55,AccelZ:2.74, GyroX:-0.44,GyroY:0.16,GyroZ:0.01
AccelX:10.68,AccelY:-0.97,AccelZ:3.06, GyroX:-0.83,GyroY:0.14,GyroZ:-0.22
AccelX:11.66,AccelY:-0.69,AccelZ:1.88, GyroX:-0.44,GyroY:-0.04,GyroZ:0.02
AccelX:10.86,AccelY:-0.36,AccelZ:1.86, GyroX:-0.75,GyroY:-0.21,GyroZ:-0.09
AccelX:9.28,AccelY:0.17,AccelZ:2.57, GyroX:-0.58,GyroY:0.03,GyroZ:-0.01
AccelX:10.15,AccelY:0.48,AccelZ:3.45, GyroX:-0.52,GyroY:0.29,GyroZ:0.12
AccelX:10.94,AccelY:0.11,AccelZ:2.52, GyroX:-0.53,GyroY:0.04,GyroZ:0.01
AccelX:9.31,AccelY:-0.68,AccelZ:2.79, GyroX:-0.56,GyroY:0.16,GyroZ:-0.04
AccelX:10.59,AccelY:-0.98,AccelZ:3.34, GyroX:-0.67,GyroY:0.06,GyroZ:-0.13
AccelX:11.19,AccelY:-0.22,AccelZ:2.06, GyroX:-0.83,GyroY:-0.15,GyroZ:-0.11
AccelX:9.39,AccelY:-0.18,AccelZ:2.88, GyroX:-0.63,GyroY:0.17,GyroZ:-0.09
AccelX:10.55,AccelY:0.02,AccelZ:2.79, GyroX:-0.32,GyroY:0.04,GyroZ:0.17
AccelX:10.70,AccelY:0.02,AccelZ:3.16, GyroX:-0.42,GyroY:0.04,GyroZ:0.10
AccelX:9.19,AccelY:-1.07,AccelZ:2.45, GyroX:-0.53,GyroY:0.17,GyroZ:-0.04
AccelX:10.63,AccelY:-1.01,AccelZ:2.59, GyroX:-0.73,GyroY:0.30,GyroZ:-0.27
AccelX:11.40,AccelY:-0.49,AccelZ:1.87, GyroX:-0.54,GyroY:-0.02,GyroZ:-0.18
