,AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Mode
1319,8.58,0.91,4.29,-0.75,-0.06,-0.06,0.0
1320,8.82,1.51,4.02,-0.37,0.01,0.06,0.0
1321,9.67,1.41,5.15,-0.25,-0.06,0.08,0.0
1322,11.08,1.16,5.3,-0.85,0.26,-0.02,0.0
1323,8.02,0.7,4.28,-0.71,0.03,-0.05,0.0
1324,8.61,0.79,4.44,-0.8,0.1,-0.13,0.0
1325,11.21,1.21,5.18,-0.37,0.24,-0.03,0.0
1326,11.04,1.82,4.04,-0.73,-0.29,-0.12,0.0
1327,8.2,1.34,4.56,-0.73,-0.16,-0.08,0.0
1328,8.43,1.64,4.36,-0.42,-0.09,0.04,0.0
1329,9.8,1.41,5.14,-0.61,0.18,0.04,0.0
1330,7.87,1.3,4.48,-0.64,-0.03,-0.06,0.0
1331,8.35,0.84,4.28,-0.83,0.07,-0.11,0.0
1332,9.58,0.83,5.25,-0.79,-0.04,-0.12,0.0
1333,10.86,0.74,5.33,-0.53,0.4,0.08,0.0
1334,11.08,1.72,4.12,-0.55,-0.37,0.01,0.0
1335,8.37,0.98,4.69,-0.64,-0.06,0.03,0.0
1336,8.64,1.47,4.11,-0.37,-0.09,0.03,0.0
1337,9.96,1.23,5.33,-0.36,0.0,0.07,0.0
1338,11.25,1.01,5.04,-0.57,0.25,0.1,0.0
1339,8.15,0.75,4.64,-0.77,0.05,-0.14,0.0
1340,8.46,0.95,4.27,-0.85,-0.06,-0.14,0.0
1341,10.19,0.77,5.11,-0.74,-0.04,-0.07,0.0
1342,10.9,2.34,3.97,-0.53,-0.35,-0.12,0.0
1343,8.63,1.27,4.34,-0.71,-0.14,-0.03,0.0
1344,8.74,1.64,4.2,-0.35,-0.08,0.12,0.0
1345,9.72,1.73,5.38,-0.43,0.19,0.02,0.0
1346,8.05,0.69,4.55,-0.74,0.05,-0.15,0.0
1347,8.48,1.0,4.65,-0.89,0.01,-0.16,0.0
1348,9.43,0.39,5.37,-0.92,0.06,-0.13,0.0
1349,11.01,0.99,5.32,-0.45,0.18,0.06,0.0
1350,11.41,2.15,4.11,-0.62,-0.41,-0.01,0.0
1351,8.17,0.82,4.53,-0.8,-0.02,-0.0,0.0
1352,8.42,1.15,4.47,-0.47,-0.11,-0.02,0.0
1353,9.92,1.17,4.65,-0.46,0.04,0.06,0.0
1354,8.07,0.99,4.04,-0.68,-0.03,-0.06,0.0
1355,8.71,0.54,4.15,-0.95,-0.02,-0.15,0.0
1356,10.22,0.43,5.29,-0.83,-0.07,-0.08,0.0
1357,11.39,1.03,5.18,-0.41,0.29,-0.0,0.0
1358,11.8,1.91,4.08,-0.64,-0.31,-0.1,0.0
1359,8.53,1.03,4.5,-0.74,0.2,-0.05,0.0
1360,8.86,1.74,4.64,-0.27,-0.05,0.1,0.0
1361,9.26,0.99,5.49,-0.41,0.05,0.07,0.0
1362,11.1,0.91,5.54,-0.48,0.15,0.23,0.0
1363,8.03,0.74,4.66,-0.75,0.03,-0.15,0.0
1364,8.63,0.86,4.31,-0.88,-0.11,-0.17,0.0
1365,10.06,0.4,5.4,-0.94,0.01,-0.1,0.0
1366,11.56,1.35,5.04,-0.54,0.38,0.02,0.0
1367,11.89,1.94,4.13,-0.63,-0.38,-0.05,0.0
1368,8.24,1.08,4.77,-0.66,-0.03,-0.06,0.0
1369,8.59,1.54,4.59,-0.28,-0.08,0.13,0.0
1370,9.7,1.13,5.22,-0.35,-0.05,0.06,0.0
1371,7.98,1.16,4.54,-0.84,-0.07,-0.14,0.0
1372,8.58,0.57,4.44,-1.01,-0.07,-0.19,0.0
1373,11.15,0.94,5.57,-0.35,0.18,-0.01,0.0
1374,8.42,0.74,4.59,-0.7,-0.03,0.05,0.0
1375,8.52,1.32,4.16,-0.35,-0.09,0.08,0.0
1376,10.14,1.2,5.11,-0.51,0.06,0.0,0.0
1377,11.48,0.57,5.61,-0.55,0.22,0.05,0.0
1378,8.08,0.98,4.41,-0.72,-0.03,-0.15,0.0
1379,8.65,0.88,4.67,-0.86,0.01,-0.12,0.0
1380,9.45,0.91,5.22,-0.73,-0.02,-0.08,0.0
1381,10.2,0.89,5.28,-0.6,0.02,-0.0,0.0
1382,10.62,0.94,5.15,-0.63,0.33,0.03,0.0
1383,11.87,2.48,4.29,-0.45,-0.35,0.03,0.0
1384,8.33,1.21,4.83,-0.81,0.06,-0.03,0.0
1385,8.55,1.54,4.62,-0.4,-0.07,0.11,0.0
1386,9.25,1.08,5.25,-0.43,-0.13,0.07,0.0
1387,9.67,1.62,5.97,-0.55,0.12,0.01,0.0
1388,11.07,0.82,5.33,-0.63,0.25,0.1,0.0
1389,7.95,0.62,4.51,-0.76,-0.01,-0.08,0.0
1390,8.7,0.72,4.24,-0.83,-0.03,-0.17,0.0
1391,10.2,0.72,5.34,-0.76,0.09,-0.13,0.0
1392,11.01,1.26,5.03,-0.42,0.28,0.05,0.0
1393,11.35,1.87,4.39,-0.7,-0.43,-0.02,0.0
1394,8.03,0.62,4.23,-0.73,-0.15,0.03,0.0
1395,8.56,0.96,4.25,-0.47,-0.08,0.03,0.0
1396,9.19,0.62,4.43,-0.37,-0.02,0.11,0.0
1397,9.96,1.38,5.25,-0.34,0.13,0.07,0.0
1398,11.93,0.86,5.25,-0.66,0.27,-0.01,0.0
1399,8.12,1.3,4.34,-0.52,-0.06,-0.03,0.0
1400,8.51,0.64,4.34,-0.85,0.02,-0.12,0.0
1401,9.83,0.54,5.28,-0.86,0.01,-0.13,0.0
1402,11.44,0.49,5.57,-0.56,0.15,0.05,0.0
1403,11.76,1.97,4.17,-0.73,-0.3,-0.07,0.0
1404,7.83,0.57,4.8,-0.9,0.12,-0.03,0.0
1405,8.54,1.13,4.37,-0.4,-0.1,0.01,0.0
1406,9.62,0.98,5.38,-0.32,-0.07,0.03,0.0
1407,11.26,0.48,5.3,-0.6,0.29,0.19,0.0
1408,7.86,0.88,4.52,-0.68,-0.02,-0.13,0.0
1409,8.57,0.68,4.3,-0.97,-0.0,-0.15,0.0
1410,9.84,0.25,5.46,-0.81,0.05,-0.14,0.0
1411,11.46,2.17,4.27,-0.69,-0.57,-0.06,0.0
1412,8.23,0.76,4.48,-0.82,-0.02,-0.07,0.0
1413,8.61,1.31,4.04,-0.47,-0.01,0.0,0.0
1414,9.5,1.13,5.07,-0.36,-0.14,0.01,0.0
1415,10.17,1.13,5.07,-0.45,0.09,0.03,0.0
1416,11.03,1.29,5.61,-0.65,0.13,0.12,0.0
1417,7.95,0.42,4.37,-0.82,0.08,-0.12,0.0
1418,8.58,0.3,4.31,-0.81,0.08,-0.11,0.0
1419,9.67,0.21,5.05,-0.71,0.06,-0.05,0.0
1420,10.02,0.09,5.44,-0.63,0.09,-0.01,0.0
1421,11.31,0.92,5.7,-0.42,0.15,0.01,0.0
1422,11.45,1.84,4.22,-0.64,-0.39,-0.05,0.0
1423,7.94,0.73,4.63,-0.81,0.02,-0.07,0.0
1424,8.58,1.35,4.44,-0.46,-0.04,0.03,0.0
1425,9.56,0.96,5.32,-0.34,-0.07,0.11,0.0
1426,8.2,1.12,4.54,-0.65,0.03,-0.09,0.0
1427,8.7,0.96,4.63,-0.84,-0.0,-0.13,0.0
1428,9.49,0.92,5.39,-0.87,0.06,-0.19,0.0
1429,11.14,0.74,5.86,-0.65,0.2,0.04,0.0
1430,11.77,2.11,4.19,-0.59,-0.48,0.02,0.0
1431,8.12,0.85,4.89,-0.85,0.04,-0.04,0.0
1432,8.45,1.2,4.82,-0.4,-0.03,0.03,0.0
1433,9.86,0.79,5.57,-0.51,0.14,0.1,0.0
1434,8.02,0.7,4.81,-0.56,0.08,0.03,0.0
1435,8.43,0.02,4.64,-0.73,-0.02,0.09,0.0
1436,9.92,0.44,5.44,-0.69,0.01,-0.17,0.0
1437,10.71,0.51,5.83,-0.69,0.21,-0.08,0.0
1438,11.2,1.96,4.52,-0.62,-0.36,-0.07,0.0
1439,8.19,0.46,4.67,-0.93,-0.13,-0.07,0.0
1440,8.69,0.68,4.32,-0.51,-0.1,0.05,0.0
1441,8.67,0.41,4.39,-0.44,-0.14,0.08,0.0
1442,10.54,1.08,4.93,-0.37,-0.08,0.13,0.0
1443,10.27,1.5,5.43,-0.69,0.28,-0.06,0.0
1444,11.34,0.66,4.07,-0.42,-0.28,0.01,0.0
1445,8.34,0.63,4.59,-0.64,0.05,-0.12,0.0
1446,8.05,-0.31,4.69,-0.73,0.08,-0.03,0.0
1447,9.36,0.21,5.36,-0.62,0.02,-0.07,0.0
1448,9.63,-0.08,5.83,-0.59,0.23,0.02,0.0
1449,11.33,0.56,5.18,-0.56,0.19,-0.05,0.0
1450,11.01,1.86,4.29,-0.53,-0.29,-0.18,0.0
1451,8.9,1.13,4.44,-0.88,-0.0,0.07,0.0
1452,8.6,0.63,4.71,-0.48,-0.08,0.02,0.0
1453,9.34,1.01,5.61,-0.25,-0.03,-0.03,0.0
1454,9.88,1.42,5.38,-0.38,0.05,-0.01,0.0
1455,9.88,1.45,5.6,-0.44,0.16,0.02,0.0
1456,9.05,0.89,6.05,-0.49,0.17,0.01,0.0
1457,8.31,0.62,4.4,-0.48,-0.12,-0.05,0.0
1458,9.82,0.93,5.31,-0.52,0.1,0.08,0.0
1459,10.66,0.59,5.6,-0.68,0.18,-0.1,0.0
1460,11.25,1.73,3.81,-0.75,-0.55,-0.3,0.0
1461,6.87,0.17,4.82,-0.72,-0.27,0.0,0.0
1462,9.15,1.57,3.93,-0.57,-0.13,0.01,0.0
1463,9.73,1.2,5.22,-0.47,0.08,0.05,0.0
1464,8.52,0.95,4.19,-0.4,-0.04,0.02,0.0
1465,9.33,0.38,5.29,-0.7,-0.02,-0.03,0.0
1466,10.85,0.97,5.24,-0.52,0.1,-0.22,0.0
1467,8.1,0.68,4.56,-0.78,0.01,0.18,0.0
1468,10.42,0.76,5.01,-0.56,-0.05,-0.02,0.0
1469,11.25,0.24,4.62,-0.49,0.25,0.04,0.0
1470,12.08,-0.07,3.45,-0.4,-0.38,-0.09,0.0
1471,8.73,0.32,4.2,-0.43,0.02,-0.01,0.0
1472,8.5,0.26,4.07,-0.8,-0.07,-0.13,0.0
1473,10.23,0.3,4.89,-0.8,-0.08,-0.11,0.0
1474,11.41,0.55,4.75,-0.47,0.2,-0.02,0.0
1475,8.22,0.69,4.16,-0.72,0.03,0.1,0.0
1476,9.94,0.46,4.83,-0.46,0.06,0.11,0.0
1477,11.52,0.4,4.62,-0.19,0.38,0.11,0.0
1478,8.57,0.48,3.88,-0.5,-0.03,-0.06,0.0
1479,9.3,0.0,4.1,-0.94,-0.15,-0.25,0.0
1480,10.38,0.54,4.53,-0.81,0.02,-0.15,0.0
1481,10.12,-0.06,4.95,-0.53,0.23,0.02,0.0
1482,8.67,0.7,3.81,-0.65,-0.02,0.12,0.0
1483,9.05,1.01,3.87,-0.4,-0.04,0.08,0.0
1484,10.11,1.15,4.76,-0.5,0.06,0.04,0.0
1485,11.54,0.44,4.71,-0.36,0.26,0.02,0.0
1486,8.65,0.41,3.8,-0.58,0.06,0.07,0.0
1487,8.61,0.15,3.28,-0.92,-0.05,-0.19,0.0
1488,10.47,0.37,4.58,-0.8,-0.08,-0.12,0.0
1489,11.21,0.96,4.7,-0.67,0.36,-0.11,0.0
1490,8.49,0.71,4.0,-0.64,-0.12,0.09,0.0
1491,8.76,0.88,3.82,-0.4,-0.04,0.09,0.0
1492,10.3,1.24,4.63,-0.39,0.09,0.04,0.0
1493,11.33,0.59,4.57,-0.4,0.27,0.08,0.0
1494,8.55,0.38,3.61,-0.4,-0.13,0.06,0.0
1495,9.05,0.02,3.29,-0.79,-0.15,-0.06,0.0
1496,10.12,0.39,4.42,-0.7,0.27,-0.02,0.0
1497,11.49,0.41,4.56,-0.43,0.32,-0.03,0.0
1498,8.71,0.52,3.84,-0.7,-0.09,0.03,0.0
1499,8.91,0.83,3.43,-0.51,-0.15,0.04,0.0
1500,10.39,0.86,4.12,-0.43,0.08,0.05,0.0
1501,10.27,0.9,4.43,-0.49,0.22,0.07,0.0
1502,11.79,0.49,3.99,-0.41,0.35,-0.07,0.0
1503,12.43,-0.11,3.54,-0.55,-0.33,-0.23,0.0
1504,8.82,0.19,3.59,-0.41,-0.05,-0.01,0.0
1505,9.02,0.6,3.23,-0.71,-0.05,-0.07,0.0
1506,10.44,0.62,4.32,-0.83,0.05,-0.13,0.0
1507,11.12,0.77,4.3,-0.49,0.27,0.04,0.0
1508,8.53,0.72,3.43,-0.65,-0.14,0.05,0.0
1509,8.94,0.84,3.36,-0.54,-0.02,-0.0,0.0
1510,10.58,0.61,4.49,-0.56,0.08,0.0,0.0
1511,11.62,0.81,4.48,-0.38,0.32,0.01,0.0
1512,12.55,0.04,3.21,-0.75,-0.46,-0.07,0.0
1513,8.85,0.28,3.03,-0.89,-0.03,-0.13,0.0
1514,9.82,0.21,4.03,-0.86,-0.01,-0.1,0.0
1515,10.11,0.7,4.28,-0.81,0.16,-0.13,0.0
1516,11.27,0.6,4.46,-0.51,0.32,-0.02,0.0
1517,8.66,0.77,3.6,-0.71,-0.15,0.02,0.0
1518,9.02,0.91,3.34,-0.51,-0.09,0.03,0.0
1519,10.52,0.75,4.01,-0.48,0.09,0.04,0.0
1520,11.64,0.81,4.14,-0.27,0.58,-0.0,0.0
1521,12.27,0.1,3.61,-0.57,-0.33,-0.24,0.0
1522,9.05,0.63,4.28,-0.47,0.11,-0.08,0.0
1523,8.76,0.46,4.03,-0.78,-0.05,-0.04,0.0
1524,10.0,0.46,4.88,-0.66,0.03,0.01,0.0
1525,11.2,0.92,4.6,-0.41,0.27,0.04,0.0
1526,8.49,0.37,4.19,-0.78,0.01,-0.02,0.0
1527,8.8,0.93,4.02,-0.42,-0.03,0.08,0.0
1528,10.16,1.07,4.87,-0.51,0.02,0.07,0.0
1529,9.77,1.11,5.05,-0.52,0.13,0.06,0.0
1530,10.93,0.38,5.15,-0.32,0.22,0.14,0.0
1531,8.34,0.54,4.05,-0.53,-0.0,-0.01,0.0
1532,9.43,-0.02,4.21,-0.9,-0.12,-0.2,0.0
1533,10.11,-0.09,5.01,-0.74,0.11,-0.06,0.0
1534,8.82,1.15,3.9,-0.4,-0.08,0.0,0.0
1535,10.45,0.94,4.75,-0.45,-0.01,-0.0,0.0
1536,9.85,0.85,5.15,-0.35,0.23,0.08,0.0
1537,11.99,0.6,4.65,-0.37,0.3,0.08,0.0
1538,12.41,0.04,3.43,-0.59,-0.28,-0.34,0.0
1539,8.55,0.48,4.13,-0.46,-0.13,-0.06,0.0
1540,8.79,0.68,3.99,-0.84,0.01,-0.11,0.0
1541,9.95,0.6,4.98,-0.92,-0.06,-0.04,0.0
1542,9.04,0.83,3.55,-0.53,0.02,-0.03,0.0
1543,10.12,0.88,4.64,-0.53,0.2,0.03,0.0
1544,9.9,1.04,4.94,-0.53,0.23,0.04,0.0
1545,8.76,0.45,3.73,-0.39,-0.04,0.06,0.0
1546,9.87,-0.3,3.93,-0.84,-0.15,-0.15,0.0
1547,9.98,0.01,4.42,-0.71,0.07,-0.04,0.0
1548,10.31,-0.2,4.36,-0.59,0.24,0.05,0.0
1549,9.03,0.9,4.02,-0.3,0.07,-0.01,0.0
1550,9.71,1.11,4.54,-0.42,0.05,-0.01,0.0
1551,11.57,0.07,3.62,-0.63,-0.44,-0.07,0.0
1552,8.39,0.7,3.91,-0.53,-0.15,0.07,0.0
1553,9.82,0.21,3.92,-0.84,-0.16,-0.16,0.0
1554,9.27,0.32,3.68,-0.83,-0.08,-0.11,0.0
1555,8.81,0.51,3.37,-0.87,0.0,-0.06,0.0
1556,9.85,0.28,4.87,-0.88,0.17,-0.1,0.0
1557,8.94,1.06,3.54,-0.47,0.01,0.08,0.0
1558,10.32,0.65,4.55,-0.53,-0.01,0.1,0.0
1559,11.37,0.56,4.61,-0.35,0.31,-0.01,0.0
1560,8.84,0.11,3.88,-0.38,-0.04,-0.03,0.0
1561,8.5,0.42,3.47,-0.81,-0.03,-0.12,0.0
1562,10.34,0.39,4.66,-0.88,0.11,-0.11,0.0
1563,8.44,0.34,4.08,-0.32,0.05,0.12,0.0
1564,8.89,0.53,3.71,-0.59,-0.08,-0.01,0.0
1565,10.4,0.83,4.69,-0.42,0.14,-0.02,0.0
1566,11.32,0.56,4.7,-0.48,0.4,-0.01,0.0
1567,11.62,0.12,3.81,-0.52,-0.39,-0.21,0.0
1568,8.7,0.46,4.11,-0.47,-0.01,0.07,0.0
1569,9.05,0.34,3.85,-0.75,-0.03,-0.03,0.0
1570,10.17,0.48,5.03,-0.93,-0.1,-0.11,0.0
1571,8.34,0.59,4.38,-0.65,0.13,0.15,0.0
1572,8.81,0.9,4.16,-0.52,-0.11,0.04,0.0
1573,10.03,0.61,4.97,-0.51,-0.03,0.02,0.0
1574,11.19,0.86,4.31,-0.29,0.32,-0.03,0.0
1575,11.94,0.39,3.71,-0.66,-0.51,-0.27,0.0
1576,8.36,0.68,3.88,-0.59,0.05,-0.03,0.0
1577,8.66,0.59,3.89,-0.89,-0.15,-0.07,0.0
1578,10.24,0.1,4.56,-0.84,-0.16,-0.04,0.0
1579,11.11,0.42,4.83,-0.35,0.18,0.04,0.0
1580,8.59,0.71,4.06,-0.48,0.11,0.17,0.0
1581,8.83,0.88,4.05,-0.57,-0.01,0.05,0.0
1582,10.34,0.7,4.36,-0.59,-0.02,-0.02,0.0
1583,9.85,-0.31,4.13,-0.98,-0.19,-0.23,0.0
1584,9.63,0.16,4.78,-0.84,-0.02,-0.11,0.0
1585,9.19,1.45,3.53,-0.31,-0.13,0.03,0.0
1586,10.51,0.85,4.56,-0.62,0.18,-0.05,0.0
1587,11.27,0.87,4.27,-0.53,0.35,-0.03,0.0
1588,12.15,-0.07,3.26,-0.55,-0.35,-0.15,0.0
1589,8.56,0.73,3.44,-0.47,0.0,0.07,0.0
1590,8.89,0.34,3.79,-1.05,-0.04,-0.12,0.0
1591,9.22,0.27,4.34,-0.63,-0.07,0.05,0.0
1592,8.9,0.85,3.82,-0.48,-0.02,0.02,0.0
1593,10.42,1.08,4.41,-0.53,0.06,-0.02,0.0
1594,11.05,0.4,4.85,-0.49,0.42,0.0,0.0
1595,12.3,0.14,3.34,-0.65,-0.39,-0.16,0.0
1596,8.41,0.69,3.86,-0.59,-0.02,0.06,0.0
1597,9.74,0.03,3.9,-0.92,-0.24,-0.07,0.0
1598,11.39,0.58,4.75,-0.42,0.3,-0.06,0.0
1599,8.39,0.62,4.01,-0.52,0.02,0.06,0.0
1600,9.86,1.1,4.66,-0.46,0.14,0.14,0.0
1601,8.45,0.55,3.87,-0.61,-0.11,0.02,0.0
1602,9.79,0.09,4.16,-0.73,-0.13,-0.08,0.0
1603,8.85,0.62,3.44,-0.74,-0.01,-0.03,0.0
1604,10.15,0.76,4.58,-1.04,0.16,0.03,0.0
1605,8.32,0.5,3.73,-0.5,-0.13,0.04,0.0
1606,8.88,0.91,3.64,-0.4,-0.03,0.06,0.0
1607,10.42,0.94,4.36,-0.55,-0.01,-0.02,0.0
1608,11.44,0.38,4.43,-0.51,0.35,0.01,0.0
1609,11.38,-0.46,3.59,-0.56,-0.3,-0.13,0.0
1610,8.73,0.67,3.76,-0.37,-0.03,0.06,0.0
1611,8.9,0.58,3.62,-0.8,-0.01,-0.1,0.0
1612,10.18,0.21,4.82,-0.84,0.08,-0.1,0.0
1613,8.67,0.81,3.66,-0.52,-0.11,-0.05,0.0
1614,10.22,0.62,4.55,-0.43,0.04,-0.03,0.0
1615,12.02,0.04,3.72,-0.66,-0.36,-0.19,0.0
1616,8.55,0.49,4.09,-0.5,-0.06,0.03,0.0
1617,8.86,0.49,3.7,-0.89,-0.03,-0.11,0.0
1618,9.67,0.56,4.82,-0.88,-0.09,-0.08,0.0
1619,11.17,0.94,4.54,-0.46,0.34,-0.03,0.0
1620,8.48,1.02,4.22,-0.47,-0.07,0.13,0.0
1621,8.95,1.24,3.93,-0.41,-0.17,0.06,0.0
1622,10.21,1.02,4.55,-0.59,0.13,-0.03,0.0
1623,11.97,0.86,4.26,-0.49,0.33,0.03,0.0
1624,12.03,-0.2,3.67,-0.72,-0.33,-0.13,0.0
1625,9.47,0.03,3.88,-0.92,-0.25,-0.14,0.0
1626,10.36,0.33,4.26,-0.91,-0.03,-0.09,0.0
1627,8.58,0.61,3.9,-0.38,-0.02,0.05,0.0
1628,10.13,0.8,4.36,-0.49,0.09,0.01,0.0
1629,12.01,0.76,4.44,-0.4,0.26,0.09,0.0
1630,8.67,0.71,3.34,-0.56,0.04,-0.04,0.0
1631,9.6,-0.06,3.7,-0.94,-0.16,-0.2,0.0
1632,9.84,0.23,4.53,-0.93,0.02,-0.1,0.0
1633,11.39,0.45,4.29,-0.49,0.26,-0.03,0.0
1634,11.79,0.48,3.08,-0.85,-0.58,-0.13,0.0
1635,8.85,0.84,3.64,-0.6,-0.06,0.1,0.0
1636,10.77,0.57,4.34,-0.62,0.16,-0.03,0.0
1637,12.41,0.31,3.57,-0.64,-0.35,-0.18,0.0
1638,8.66,0.54,4.23,-0.61,-0.01,-0.09,0.0
1639,9.97,0.02,4.41,-0.94,-0.15,-0.21,0.0
1640,9.72,-0.03,4.56,-0.69,0.04,-0.04,0.0
1641,8.86,1.22,3.89,-0.43,0.13,0.11,0.0
1642,9.69,0.94,4.75,-0.43,0.0,0.15,0.0
1643,12.33,-0.22,3.65,-0.64,-0.46,-0.12,0.0
1644,9.63,-0.01,3.2,-0.87,-0.07,-0.24,0.0
1645,9.05,0.33,3.77,-0.87,0.02,-0.2,0.0
1646,10.0,0.51,4.61,-0.89,0.16,-0.22,0.0
1647,11.08,1.48,4.51,-0.6,0.47,-0.05,0.0
1648,8.35,0.75,2.87,-0.71,0.26,0.03,0.0
1649,8.05,1.13,3.81,-0.54,-0.07,0.05,0.0
1650,10.18,0.65,4.24,-0.46,-0.13,-0.04,0.0
1651,8.71,1.1,3.86,-0.39,0.03,0.06,0.0
1652,10.06,1.17,4.59,-0.38,0.07,0.01,0.0
1653,9.72,1.25,4.94,-0.51,0.18,-0.01,0.0
1654,11.39,0.9,4.64,-0.43,0.3,0.11,0.0
1655,8.38,1.03,3.67,-0.5,-0.12,0.02,0.0
1656,9.9,0.23,4.16,-0.76,-0.15,-0.14,0.0
1657,9.97,0.47,4.72,-0.75,0.17,-0.09,0.0
1658,11.19,1.22,5.14,-0.53,0.17,-0.0,0.0
1659,8.57,0.52,3.73,-0.63,-0.09,0.01,0.0
1660,9.0,0.71,4.1,-0.46,0.02,0.04,0.0
1661,9.94,1.11,4.85,-0.5,0.14,0.05,0.0
1662,11.52,0.92,5.37,-0.41,0.2,0.08,0.0
1663,11.72,-0.29,3.64,-0.53,-0.27,-0.0,0.0
1664,9.97,0.2,3.83,-0.75,-0.32,-0.16,0.0
1665,10.22,0.27,4.79,-0.86,0.13,-0.17,0.0
1666,11.2,0.82,5.15,-0.48,0.19,-0.01,0.0
1667,11.64,0.38,5.03,-0.64,0.23,-0.17,0.0
1668,12.1,-0.17,3.36,-0.38,-0.18,-0.04,0.0
1669,8.6,0.28,3.63,-0.38,-0.08,0.09,0.0
1670,10.31,0.2,3.89,-0.71,-0.11,-0.22,0.0
1671,8.9,0.47,3.67,-0.72,0.07,-0.07,0.0
1672,10.3,0.82,4.5,-0.87,0.14,-0.18,0.0
1673,8.07,0.46,3.43,-0.59,0.29,0.21,0.0
1674,9.11,0.54,3.59,-0.55,-0.06,0.02,0.0
1675,10.15,0.68,4.56,-0.49,0.11,-0.02,0.0
1676,10.07,0.76,4.67,-0.47,0.28,-0.01,0.0
1677,12.23,0.52,4.37,-0.31,0.26,0.05,0.0
1678,12.62,-0.15,3.61,-0.53,-0.37,-0.18,0.0
1679,9.11,0.23,3.39,-0.83,-0.07,-0.13,0.0
1680,10.14,0.27,4.5,-0.76,0.23,-0.12,0.0
1681,9.62,1.21,4.82,-0.48,0.13,0.06,0.0
1682,9.91,1.14,4.83,-0.57,0.11,0.07,0.0
1683,8.66,0.51,3.35,-0.52,-0.14,-0.01,0.0
1684,9.53,0.19,3.62,-0.82,-0.05,-0.16,0.0
1685,8.86,0.35,3.57,-0.78,0.03,-0.11,0.0
1686,10.3,0.64,4.51,-0.7,0.21,-0.13,0.0
1687,11.13,0.86,4.73,-0.46,0.36,0.01,0.0
1688,8.69,0.76,3.77,-0.51,-0.08,0.06,0.0
1689,10.19,0.88,4.7,-0.51,0.01,0.08,0.0
1690,8.77,0.26,3.6,-0.39,-0.13,0.09,0.0
1691,8.98,0.04,3.67,-0.74,-0.15,-0.06,0.0
1692,10.58,0.43,3.87,-0.68,0.06,-0.05,0.0
1693,11.27,0.75,4.3,-0.65,0.45,-0.06,0.0
1694,8.49,0.84,3.62,-0.72,-0.12,0.03,0.0
1695,8.98,0.75,3.34,-0.52,0.07,0.03,0.0
1696,10.29,1.23,4.52,-0.53,0.11,-0.0,0.0
1697,11.0,0.32,3.13,-0.45,-0.35,-0.13,0.0
1698,9.1,0.02,3.61,-0.41,-0.1,0.01,0.0
1699,9.07,0.38,3.54,-0.68,-0.05,-0.07,0.0
1700,10.31,0.52,4.24,-0.67,0.22,-0.06,0.0
1701,11.25,0.91,4.73,-0.61,0.32,-0.13,0.0
1702,9.01,0.56,3.56,-0.47,-0.12,0.05,0.0
1703,10.7,1.05,4.36,-0.53,0.04,0.0,0.0
1704,8.46,0.69,3.49,-0.37,-0.04,0.0,0.0
1705,8.92,0.73,3.29,-0.78,-0.02,-0.04,0.0
1706,10.2,0.54,4.63,-0.78,0.22,-0.04,0.0
1707,8.87,0.66,3.96,-0.51,-0.12,0.09,0.0
1708,10.48,0.84,4.86,-0.6,0.03,-0.0,0.0
1709,8.67,0.63,3.59,-0.31,-0.1,0.09,0.0
1710,9.16,0.35,3.5,-0.84,0.03,-0.09,0.0
1711,9.96,0.33,4.67,-0.9,0.14,-0.21,0.0
1712,8.78,0.58,3.63,-0.44,-0.07,0.07,0.0
1713,10.65,0.8,4.32,-0.53,-0.03,0.01,0.0
1714,10.73,0.35,4.75,-0.59,0.4,-0.06,0.0
1715,8.33,1.03,3.75,-0.46,-0.08,-0.06,0.0
1716,9.68,-0.03,3.89,-0.66,-0.22,-0.09,0.0
1717,8.74,0.33,3.71,-0.66,-0.19,-0.11,0.0
1718,10.53,0.88,4.23,-0.66,0.01,-0.03,0.0
1719,11.43,1.02,4.29,-0.43,0.31,0.04,0.0
1720,8.62,0.67,3.65,-0.51,-0.04,-0.03,0.0
1721,8.84,0.93,3.89,-0.36,0.04,0.12,0.0
1722,10.24,1.36,4.74,-0.56,0.1,0.01,0.0
1723,11.83,1.12,4.5,-0.58,0.38,-0.07,0.0
1724,8.82,0.57,3.39,-0.73,-0.08,-0.11,0.0
1725,9.71,-0.01,3.66,-1.0,-0.14,-0.21,0.0
1726,10.04,0.45,4.53,-0.68,0.18,-0.09,0.0
1727,10.13,0.14,4.79,-0.64,0.22,-0.05,0.0
1728,10.81,0.93,4.41,-0.54,0.39,0.0,0.0
1729,8.6,0.69,3.77,-0.52,-0.14,0.06,0.0
1730,8.76,0.78,3.96,-0.46,0.07,0.03,0.0
1731,10.19,0.84,4.65,-0.55,0.03,-0.01,0.0
1732,11.35,0.89,5.12,-0.43,0.29,-0.08,0.0
1733,8.41,0.95,3.83,-0.42,0.02,0.02,0.0
1734,9.44,0.18,3.92,-0.9,-0.08,-0.15,0.0
1735,8.82,0.37,4.14,-0.82,-0.05,-0.06,0.0
1736,10.34,0.14,4.75,-0.65,0.13,-0.03,0.0
1737,10.16,0.11,4.94,-0.67,0.26,0.02,0.0
1738,11.14,0.63,5.3,-0.63,0.2,-0.07,0.0
1739,8.54,0.69,4.1,-0.6,-0.11,-0.04,0.0
